	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
Meiotic recombination Homo sapiens R-HSA-912446	-0.938057266767559	0.920478452435254	-0.685770686255417	-1.30318856306508	-0.434581358078131	0.758462747762407	0.874474163172599	0.484267403451485	0.729206270487849	0.744252552960307	0.833222573426037	0.732918583747165	-0.600455905563437	-0.956646946184308	1.27966892354631	-0.954800886465304	0.840912029917121	-0.813500216292503	-1.36557481041411	-1.64251942182163	-0.808591071868006	-0.918145039924577	0.716031269231681	0.727805798450058	0.754724077743443	0.938348862784336	-0.763334019093408	-0.637056426699383	0.707416504475487	-0.978161818568262	-1.00792213941285	-1.17637579662829	-0.753843525089743	-0.911331244355798	0.785435043184986	1.39383356839469	1.17357842313047	-1.23668348430122	0.572377744064865	-0.637317427720933	-0.83034502020046	0.763807091842943	-1.52792202561759	-1.54928474691652	-0.821626281122457	1.05695220323512	-1.0112359202989	1.2857286388662	1.18137946895935	-0.771374147050436	-0.48630412688411	-0.661859012594851	-0.826124305247281	-0.813451739317798	-1.4646670312477	1.01425851897192	0.614840706509325	-0.623004860580968	-1.05313310053654	0.927135463131952	-0.747400813247485	-0.497717452304123	-1.07589114964741	1.40161084227832	-0.69597637624606	0.754742797443713	0.996537667274137	0.719383166706734	-1.1424554237645	0.822156353554176	-0.792874418028019	-0.601477354957644	0.622759212252343	-1.53196506932652	-1.03018164003968	1.2624606395095	1.42774718581673	1.49900572232791	0.885699839483296	1.22133166721492	-0.705577483683718	-1.44745979442165	1.09601055793833	1.42355622106821	1.29991498968318	-0.77524084041699	-1.36161254637087	-0.921668351081968	-1.20768907304459	1.02467960254675	0.696665195213898	-1.04632962516686	-0.859496960440922	-1.28875706626411	1.05834968400413	-0.871099876928943	1.05697681823448	-0.842452627813902	1.30911160393858	1.13676561606092	-0.899202933933414	0.698758488997343	0.746214654013565	-1.19124846123653
Meiosis Homo sapiens R-HSA-1500620	-1.23295667004632	-0.700069114348671	-0.761574016851569	-1.07651627237243	0.424972883239962	1.08884923997671	-0.883454388133758	-0.638660238122413	0.749155129990981	0.588806089178305	1.08767685893599	-0.898416193228828	-0.797609247005445	-0.642648538107157	-0.683991264619719	-1.06199264029002	0.822067019725292	-0.878555380535361	-1.07937075055795	-0.870621213108456	-0.781841648037769	-0.961192001628822	0.844978678715742	0.827517350758803	0.659432108715904	-0.981381794856563	-0.982549334547853	-0.91297540086078	-0.727329458659625	0.574217549847606	-0.618946203839687	-1.07012739138975	-0.65745678040897	0.740345763538856	0.857367292808902	1.0104373585613	0.819522867680352	-1.19976639242543	-0.908083395446947	-0.830149444570248	-0.894519885850263	-0.660074718888759	-1.05474308170965	-1.08980930201355	-0.992939571844762	-1.00996313215579	-1.34557089808865	0.990452854372756	1.35206487375166	-1.07599080689738	-0.760744268684948	-0.801815331489769	0.666320919417102	0.79743358275225	-1.51459842249822	-0.94869565147688	0.793797297835821	-0.953533267544645	0.711512774739577	-0.732852866223134	0.756818196028982	-0.889140394013172	-0.864078424321143	1.54746034666882	0.685535282613691	0.911412924054302	0.96555032026083	-0.867348854116661	-0.915293754081879	1.01213389995427	0.764058033654393	-0.573932265561216	0.879441467228777	-1.30392083276626	0.774847046046002	1.20822713413646	1.20847303260414	1.14870332009394	1.12516033320679	1.24823922825675	0.881217367565044	-1.16976525273709	1.16961356356156	1.13311634859954	-0.719662816727852	-1.0098925925709	-1.27474123160115	0.672739763400445	-0.874489887985445	0.783695623729285	-0.750335695610803	-1.01720984938438	-0.914891700430233	-0.865640058982281	-0.726164716449785	-1.21838130653049	-0.707904179593327	-1.0109053187724	1.22386268678962	1.06495682971167	-0.843150774727977	-0.789578981499276	1.13160761376198	-0.816947224355795
Meiotic synapsis Homo sapiens R-HSA-1221632	-1.29472577490343	-1.00537012134299	0.599624528961936	-0.924005583838654	0.595920356010115	1.17561027201224	-1.06127856930903	-0.761264652425524	0.706851630859903	-0.65363993474691	1.22947229937619	-1.26321381764431	-0.830953905483335	0.691962368417889	-1.02899093453256	-1.03173627242562	0.680668854731822	-0.865681407527363	-0.787728208172245	1.11847378477127	-0.662533139491176	-1.04083463839981	0.94564525951549	0.768528531495365	-0.798895233463558	-1.28085846749693	-1.11166728624951	-1.07499314835901	-0.94373709167776	0.925445578348099	0.722466206858218	-0.987760983514801	0.857352469049844	1.18100011045067	0.69585887198077	-0.884643232270089	0.735125601924501	-0.933239503466884	-1.01593162586623	-0.826695824683683	-0.904902451906203	-0.640355987514328	0.764404970673644	0.742685317369534	-1.03362158666125	-1.45822373455991	-1.33953572105713	0.548021779931719	1.27927884205211	-1.1822104084273	-0.868561792616838	-0.966751649748441	0.888128773433291	0.931056476658312	-1.34573218983418	-1.16695379339022	0.809416200456323	-1.09889656772811	0.893883598158769	-1.04856026827295	0.964849331640051	-0.98729794043435	-0.571829996907014	1.4412528572505	0.78865515367089	0.922238859572704	0.785598972348167	-1.05155526783085	-0.723843050801616	1.06411307152356	0.971976272053484	-0.51867250588878	0.859600103325327	-0.701783551988974	0.974152258103354	0.925420500448032	0.966684849739127	0.508603038813993	1.23491880260924	1.15466644902209	1.0404960708509	-0.83252781220675	1.02884033483284	0.788909053826228	-1.15280075645325	-0.971118976099952	-1.12917777326131	0.780663205920358	0.723261681876494	0.616250948082675	-0.811721868162227	-0.914292598975544	-0.816238469989914	0.926837859621183	-1.20120786358916	-1.25148586131521	-0.982023268767013	-0.98177027920439	0.790458147740727	0.799971740127076	-0.775945236876407	-0.747270518813184	1.21560219678206	0.757566308391852
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression Homo sapiens R-HSA-427389	0.678711765094388	-0.524737280427982	-0.803169940525266	0.595743696720617	-1.19889217612931	0.956642829783481	0.621277245316293	0.628462909509562	-0.704984165976355	-1.22152615085368	-0.777180420780647	-0.5304439022337	1.16265083207707	0.432062105449529	1.32012941280414	-0.702009834282147	1.22797548322154	-0.624876414190609	0.904484993005399	0.472194988091079	1.18446370527636	0.707919631442945	-0.932084018886322	-0.652975864037024	0.928654439892751	-0.691825723872912	-0.866429972438786	1.42994115259426	0.872881700262445	0.470806100929076	-0.753953965493533	1.15303136591377	-0.710120555703579	-0.526649750665342	0.56655513351581	0.954220704875621	-0.450852236221655	0.866893267071901	0.793901103300803	0.808112959665065	0.665084190536215	1.14518603700328	0.703925777580232	-0.697185104966867	0.982103491519085	0.847095593431103	0.719251473404626	-0.601980962661998	-0.474320124088033	0.834828474798129	-0.621384967581662	0.728767262206444	-0.816848280345357	0.421272636958168	0.799759710837506	0.748982014806196	-1.12985622788934	-0.848640407277951	0.778548403240705	1.10138123630995	-0.71724486335177	0.987479921134671	-0.55113364205865	0.573272246325477	-1.22223063824745	-0.605870951100004	-0.550712566693817	-0.94090420819944	0.653868517225903	0.424625026591265	-0.882059978259301	-0.634682273153031	-0.529406560169255	-0.522228159169205	0.955600933526086	-0.844179041926009	0.688140273619095	0.700736787085629	-1.16371802934527	0.80331178147015	-1.22214896526706	-0.56344208922734	-0.600149958050669	-0.671721033969948	-0.486280823375081	1.10882159483761	0.532518508409577	0.422260521248308	0.888741369646994	1.22888286198236	-0.837430238287866	1.15120907026531	-0.468809215743156	-0.91097018860684	1.32611077964673	0.731672915548809	0.72191874181375	-0.517903891037214	0.455767156536918	-0.922666145457485	0.707590945975056	-0.434140515277899	-0.70943645038615	0.650812830846926
RHO GTPases activate PKNs Homo sapiens R-HSA-5625740	-0.846657809495872	-0.626466997490429	-1.24091311447741	0.680098352493776	0.725733092866951	0.582248062072048	-0.715376090508363	-0.884934107651673	-1.49417279675158	0.893324885302658	1.06080947204875	-0.720667439242932	-0.657948035316001	-1.28685268685158	1.11133903407795	0.757208698638014	-0.942735119181522	0.640783410730336	0.735323662816539	-0.89520036815406	-1.38794783583083	0.824300233228145	0.733386442178014	-0.808476518149642	1.15114874731379	0.809213880737777	-1.06054168353567	-0.82992243119326	0.713414530714281	-0.606790246805705	-0.969454586824354	-0.523263161350542	0.914394341638716	1.433518381811	-0.823090443190544	0.874191193653957	-0.682790146679595	-0.650974704166219	-0.770378456423438	-0.852975926651714	-0.614338282149101	0.927702039857426	-1.09279878075468	-0.534017444172753	-1.27039387471094	-0.496548556353223	-0.866710606772831	-0.84701417950897	0.940629602600785	-0.966121063683014	0.78686651059282	0.691022794382742	-0.822166547342177	0.68867026222344	-0.931001182796886	0.917496349098988	-1.25711774465866	-0.651483513926358	-0.596902550817051	0.669559640629695	-0.967389185174862	-0.758511828261369	-0.949972185657966	1.4814374931187	0.595259180962908	-0.836879458955738	1.16081569399946	-0.599788586167255	-1.40905612434887	1.03570613057052	-0.69439940372002	-0.806272200065493	0.485922848125624	-0.950525802695739	-0.744112638936185	1.11016721529734	0.963735281189971	0.528494089905436	0.544406172359295	0.896705678452737	0.847375982363687	-1.40241622229472	-0.819398907748534	1.07094834668348	-0.900062539518191	0.641094280395061	-0.854942476532196	0.63309962794968	-1.34114175369753	1.04250063024953	-1.01348181512641	0.673399013824374	0.533551380950121	-0.6159339319233	0.699948604436245	0.677466695490203	0.736616521134983	0.879025541852064	-0.579031520606538	-0.774313591703973	-0.474220513636078	-0.474078206433497	-0.855526929914857	0.636868528526544
Formation of the beta-catenin:TCF transactivating complex Homo sapiens R-HSA-201722	-0.611356399196124	1.4330898258139	-0.901890748584947	-0.938648099829622	0.548480484992794	0.422468208819966	0.407217807943235	-0.468480970906239	-0.948375694251504	0.523579448268682	0.485044954572327	1.12289014801076	-0.500260388299574	-0.597123190365876	0.973957934085306	-0.608183049019754	-0.439390949658975	-0.681221475373832	1.02424285456668	0.673094851941826	-0.959502303483606	0.715833418265977	-0.800410338070876	0.940345955126369	0.814217267774818	0.679580083418023	0.622779629741766	0.87676420131578	1.13508992977258	1.1242474079083	-0.638696881727413	-0.693033072536504	0.473012434626159	-0.446066978285244	0.747418321172502	1.47969000869857	-1.05906106290657	-0.671467616898218	0.368853648054074	0.828304961949801	-0.738775764917757	0.947326045618049	-0.669546839615568	0.463969491378576	0.805276492621561	-0.801899310400932	-1.0435797104127	-1.0515770983802	0.615696613511483	-1.02633457639751	-0.670180699645483	0.948595458134061	-1.14227872936971	0.69205947638936	1.03308962191468	1.2368297188814	-1.40308823909866	-1.22489371816271	1.11881525799977	0.617675566341445	0.719619112152214	0.549059847403652	-1.11223776408876	0.85165479887347	-0.59842388198514	-0.916028587020133	0.385992892724141	-0.922074743560046	-0.90191317670675	0.454349171773717	-0.92919909357063	0.575322027035113	-0.491224970451627	-0.947263302889958	-0.536695162536102	0.795821774642171	-0.645024451749043	0.60843631798206	-0.714283187495594	0.687460601224202	-0.777939085365663	-0.855874338741751	-0.75543694326952	0.857928193551322	1.01050633650811	1.16458187183488	-0.632445980005817	-0.504259593239555	0.583043425969376	1.14261673702055	-0.774039302454516	0.686573263676824	-1.07673087114289	0.556083737715148	-0.603124259847052	-0.676745448717455	-0.779196038289404	0.650022156509654	-1.05052787395413	-1.03770933432301	0.959007360179874	-0.799331541415195	-0.575066439086553	-0.898817454868528
Activation of anterior HOX genes in hindbrain development during early embryogenesis Homo sapiens R-HSA-5617472	0.800974388620229	0.9632529164937	-0.969708804637563	1.11838018999767	0.673350577252133	1.11570732004284	-0.977995644343347	-1.10720615581834	0.847383259387349	0.816915218279378	-0.873322038911276	-1.51783044094383	0.739643225587007	-0.742865674488708	1.40682771760087	1.16528481787783	0.758724189877433	-0.652340985898118	1.32384682460601	1.33548530299363	-1.19068531058963	1.09594355793996	-0.820496240895253	-0.577082298679174	-0.737918482477012	-0.848970676233994	0.644543044960919	-0.519949012853167	0.790180632847964	0.579781123478078	-1.14089456609903	0.970584705229399	1.17420821554362	-1.19791248215561	1.24564673465972	1.08570716047911	-0.885281748093209	1.0934284708889	0.990762377700669	-0.966785487210725	-0.98626874319449	-1.01838026195855	-0.920141458021289	-1.26315720376033	-0.847260076461056	1.02654452966329	-0.914238083204346	-0.61878680602642	-0.97820871198408	-0.646925680796501	0.611989489451371	1.19140057120465	0.800293840934715	0.974355835341141	-0.590790009889033	0.882518361037077	-1.23356046690687	1.17481719041806	-0.558409604691072	1.24523933687216	0.694878755326729	-0.957196296670733	-1.39600660635761	-0.935450861501696	-0.897254875495052	-0.617094756614312	1.01726697594215	0.780840793242943	0.616350105007604	-1.10109655315484	-1.09137345878225	-0.859919614303592	0.961910820964841	1.17759365936849	-0.565082760626112	0.60149147294503	1.34017580884719	0.752031375714707	-0.928791418285946	0.470589984551679	0.854076609046404	-0.953321081595092	-1.16497542531777	-0.77634017565346	-1.08798848572823	-1.00698351845341	0.760580782198119	0.737539436911824	-0.610600300818692	-1.052184046022	1.17106800992749	0.794763897578286	0.454943944021698	1.00704061161274	-0.977956937552253	1.32466657696253	-0.817732619467123	-0.640997972960283	0.846581601802487	-1.03020158047522	1.12250807584469	0.533899340265413	-1.0285577015	1.00475179907976
Activation of HOX genes during differentiation Homo sapiens R-HSA-5619507	0.800974388620229	0.9632529164937	-0.969708804637563	1.11838018999767	0.673350577252133	1.11570732004284	-0.977995644343347	-1.10720615581834	0.847383259387349	0.816915218279378	-0.873322038911276	-1.51783044094383	0.739643225587007	-0.742865674488708	1.40682771760087	1.16528481787783	0.758724189877433	-0.652340985898118	1.32384682460601	1.33548530299363	-1.19068531058963	1.09594355793996	-0.820496240895253	-0.577082298679174	-0.737918482477012	-0.848970676233994	0.644543044960919	-0.519949012853167	0.790180632847964	0.579781123478078	-1.14089456609903	0.970584705229399	1.17420821554362	-1.19791248215561	1.24564673465972	1.08570716047911	-0.885281748093209	1.0934284708889	0.990762377700669	-0.966785487210725	-0.98626874319449	-1.01838026195855	-0.920141458021289	-1.26315720376033	-0.847260076461056	1.02654452966329	-0.914238083204346	-0.61878680602642	-0.97820871198408	-0.646925680796501	0.611989489451371	1.19140057120465	0.800293840934715	0.974355835341141	-0.590790009889033	0.882518361037077	-1.23356046690687	1.17481719041806	-0.558409604691072	1.24523933687216	0.694878755326729	-0.957196296670733	-1.39600660635761	-0.935450861501696	-0.897254875495052	-0.617094756614312	1.01726697594215	0.780840793242943	0.616350105007604	-1.10109655315484	-1.09137345878225	-0.859919614303592	0.961910820964841	1.17759365936849	-0.565082760626112	0.60149147294503	1.34017580884719	0.752031375714707	-0.928791418285946	0.470589984551679	0.854076609046404	-0.953321081595092	-1.16497542531777	-0.77634017565346	-1.08798848572823	-1.00698351845341	0.760580782198119	0.737539436911824	-0.610600300818692	-1.052184046022	1.17106800992749	0.794763897578286	0.454943944021698	1.00704061161274	-0.977956937552253	1.32466657696253	-0.817732619467123	-0.640997972960283	0.846581601802487	-1.03020158047522	1.12250807584469	0.533899340265413	-1.0285577015	1.00475179907976
B-WICH complex positively regulates rRNA expression Homo sapiens R-HSA-5250924	-0.541762150210203	1.03489207859021	-0.700484120206176	-0.946884214611789	-0.942071262010598	-0.521910799178675	-0.563270927924375	-0.964997309831849	-0.510305333278988	0.438897577723488	-0.671077048776169	-1.12185370812042	1.3166840312144	-1.36299898811372	1.41489847842347	-0.646296238255234	1.07837523683422	-1.11465626529112	-0.663874980947964	-1.00723598614824	-0.519381185933537	1.01399400496257	-0.990558804568	-0.588793470114851	0.55843273727352	-0.483297643368893	-0.482680896108536	-0.423411050428732	-0.504028485446992	-0.797696434075544	-0.795034897859345	-0.951542615009792	0.596858092294405	-1.10962364140087	0.853097752400344	0.555616985211866	0.815312916535779	0.72014102428785	1.12419261722642	0.512710252656268	-0.553926116315976	0.713244091356345	-0.734018767201147	-0.729614374942403	-0.61739386219339	-0.485423981970658	0.538069961609418	0.529939296801815	1.07624561873267	0.634866075519025	0.523936359089344	0.788065554859777	-0.96193011363919	-0.749487386933432	-0.841447804216248	0.791211023146553	0.597493988353658	-0.77902804435087	-0.440842156723547	0.919024575988017	0.431657647419494	0.596483328522719	-0.985996546398519	0.926717465769566	-0.894929522739339	0.484233411544271	0.812299332225088	0.437682531153394	-0.57095604740635	-0.574247297924858	0.53508792336646	0.636276317836251	-0.547042760596409	-1.14457742058474	0.508637349434305	0.824347904670614	-1.25716269118138	-0.97900896270072	-0.912354488762437	-0.921161425561758	0.567915035785927	-1.43567665032594	-0.749269390489836	0.716372077384054	-0.431833457350274	-1.11744193463753	-0.83934724190465	-0.689487994521218	-0.544007034409762	0.686582565948182	-0.757178240439004	0.576444624310333	-0.471013294372013	-0.494558811685194	1.1504719458978	-0.419409416014967	-0.47848884027873	0.608297576212353	-0.433840235538867	-0.943783644802621	0.722207358196676	0.427195589348199	0.660212042728851	-1.00889294699149
Positive epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250913	-0.481572592237564	0.929103193349952	-0.750135955588329	-0.824032700437726	-1.03493702979192	-0.558427910683158	-0.452989757981125	-0.664530806202881	-0.744978725708426	-0.525968173185216	-0.7424470204485	-1.09594443896263	1.48754891408707	-1.20931783527967	1.56044384467773	-0.637878327620434	1.37780356516941	-1.04733441213525	-0.502921344023443	-0.736392715866716	0.716986232416099	1.12263040445074	-1.06196767631151	-0.655678716046678	0.574256983993476	-0.609540044006604	-0.615022960084031	0.797064124909192	0.709197873004562	-0.651925299844902	-0.903200392682984	-0.448114553557628	-0.537179381290675	-0.919091096557603	0.897292948960609	0.723111650685511	0.679317010360617	0.782752174724819	1.15909418881077	0.712179047881559	0.564483290483699	1.06904899934192	-0.451060671420447	-0.788264496205631	0.492733786194535	0.4912645873087	0.596930944969375	-0.554144535437371	0.86582570314128	0.6846173794474	-0.47728654482296	0.831006808345328	-1.00749884904947	-0.637365553758094	-0.646667063457676	0.902731344523292	-0.623067656148058	-0.809361525844026	0.540977856035333	1.07209643302029	-0.504157849734729	0.643134972982826	-0.930570774285643	0.836374725775879	-1.17821332289732	-0.460266769016911	0.719434370235392	-0.536541995928537	0.610979296237745	0.487401285848344	-0.604796136263413	0.510809135658318	-0.582704352758666	-1.01335600248428	0.731276295339669	0.540944382563099	-0.96379648869284	-0.820575107510294	-1.21588399861397	-1.02867701596592	-0.66932572154152	-1.3229848406756	-0.770735290797776	0.668910581382125	-0.434278634854494	-0.864444078754565	-0.622881154711728	-0.680133851239758	0.652609475622446	0.923820234135901	-0.826367085703171	0.836363384742592	0.47237167559217	-0.709093835951239	1.30211903832357	0.661504475787569	0.575516899494561	0.480571419001781	0.483429825131918	-1.02440149476225	0.628300153008585	-0.42161043400214	0.472497514627144	-0.818801300048353
Epigenetic regulation of gene expression Homo sapiens R-HSA-212165	-0.401621077953545	1.1333603356191	-0.672023498406212	-0.856436888014341	-1.25464189236731	0.68382173937033	-0.574269360254272	-0.459880543267028	-1.02805831763259	-0.65762388643725	0.621994837755724	-1.02851712217668	1.34010568140168	-1.24358607113123	1.59121238529416	-0.573871261287426	1.57588156781098	-1.06372260827661	0.519319156307428	-0.527889202197412	0.649491600023555	1.08422508066874	-0.892761569972107	0.539009278957814	0.791706465971103	-0.562865093375228	0.553291534590754	0.85055197261301	0.922058259731614	-0.654585770296467	-1.15083502210481	0.571296954825449	0.663182234612953	-0.675610453302335	0.74397643195589	0.693936621274203	0.783017199617175	0.992841646108486	1.17701989601897	0.632694882791206	0.660085950207555	1.15901824475874	-0.698723271387178	-1.1463555141192	0.552584909745229	0.82365656608744	-0.769594171741772	0.589916793629844	0.791590573179932	0.899559163523289	0.550233515539618	0.990376077324217	-0.790581129738528	-0.502606169099131	-0.745746778517074	1.14551478080887	-1.04044476305465	-0.540268087752938	-0.627283412358265	1.17370879910523	-0.554035773164887	0.617247606735559	-0.940997688710714	-0.603236461894092	-1.13781856179926	-0.690872124817832	0.7367573618559	-0.797761707606595	-0.745622083216038	0.438031017503005	-0.853463605314513	-0.640857297349408	-0.788746871429851	-0.882279943553222	-0.469779030810226	0.521585967495167	-0.566764368561376	0.695320695119754	-1.10519870574479	0.724940605259001	-1.09828774940953	-1.15445824599055	-0.57967806336579	0.933045063114545	0.648556250134083	0.595287757903605	-0.513474316546217	-0.725140479449269	-0.440614794705413	1.05453896623952	-1.02873627913141	0.919357960993801	-0.632296411379487	-1.11309050350874	1.29058854337377	0.659850266421585	-0.467330483744583	-0.724394498425903	0.769210233089779	-1.12160564776572	0.636952885483319	0.50145918512402	-0.464666036654333	-0.735648303623747
Negative epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250941	-0.894331302867252	1.31396767376279	-0.624805277798689	-1.03893462110194	-1.16425365428023	0.414030413025063	-0.724299873249603	-0.458356458345097	-0.906871689015287	-0.451247294057862	0.618454502356683	-1.26809906659743	0.904662490629923	-1.03910631992897	1.20529253407665	-0.68869223538137	1.47183969640878	-1.16620942339872	-0.603968206888985	-0.737720210802277	0.497291296403609	0.95856165916852	0.65966045030506	-0.634323342398588	-0.6745031026415	-0.544897045135927	0.637931731475723	-0.335250929165718	0.473296809183408	-0.850927639333153	-0.536869978364919	-0.614274915561638	0.734447551679982	0.387682974760289	0.703688524028361	-0.602189824521162	0.857907540978595	0.731867310976895	1.13544069834033	0.619696430809305	-0.401686256125614	0.823925390272128	0.44033595738775	0.530898588350365	0.555338205141154	-0.596121638526385	-0.731282359322391	0.500051364023007	0.817853855493938	0.826774097308446	0.583139324946839	0.990773887334828	-0.840190863203261	0.808749903574343	-0.732058288232219	0.622402581661387	0.585783296474016	-0.691601509614559	0.59413707456605	0.620963426412732	0.463324540734377	0.54964384995883	-0.749028841235423	-0.56160968268756	-0.505962572523939	0.680690560856612	0.579916569808479	-0.852138405387208	-0.558972313302244	1.05850194303615	-0.476611165032686	-0.498156222680366	-0.500075628017999	-0.926862973739647	0.507096031557629	-0.630670536159942	-0.536117616128171	-0.765258447506559	-0.506102492550046	-0.659778904066136	-0.651816457289535	-0.841013578332143	0.541922610589646	0.735568427498224	0.720447656265893	-0.814342631199637	-0.707540709097376	-0.584680850123089	0.705089124141824	0.419831409387917	-0.740443477574081	-0.453608794180188	-0.644110419871109	-0.94582389690391	1.09346823000124	-0.718128019753487	-0.768312990695419	-0.586320655220245	0.797229396604126	-0.726377113017807	0.629014311272869	0.467837322711047	1.0795825252245	-1.02797095906672
NoRC negatively regulates rRNA expression Homo sapiens R-HSA-427413	-0.944631838355495	1.28020538196972	-0.612040643418986	-1.06090828877524	-1.10066583514101	0.43620569603608	-0.693690056069119	-0.506906349423397	-0.908643047997798	-0.4456146801109	0.579965564506379	-1.31696417709316	0.860507098040426	-0.969181193907279	1.12437527811454	-0.57899406443821	1.38457943613351	-1.26066192205909	-0.655491132833119	-0.786931354679684	0.529217731191868	0.848895707565569	0.59660663318469	-0.666741463985136	-0.709793111115363	0.536701453936744	0.551629818219972	-0.351492871334936	-0.444457807205786	-0.840841890468341	-0.451674485339158	-0.700966453558788	0.760058155171822	0.424203300704394	0.685874540976403	-0.492913620860765	0.96905346093096	0.721953803530329	1.26822939795743	0.547068080448217	-0.44458973853865	0.724507240974053	-0.451632587696299	0.612174518655652	-0.454570703507718	-0.601724946048977	-0.705810108002306	0.570455676704667	0.897780557958185	0.830915559430816	0.585355049449907	0.914745212937433	-0.798432221834696	0.751952630074694	-0.771542628410919	0.615720128265583	0.679717569453638	-0.744825484703664	0.69015946274493	0.630737963555315	0.498873530026094	0.618414393888423	-0.760414584450437	-0.573672202483683	0.549971477731856	0.698863660061864	0.615153402284226	-0.818052056392986	-0.499894737861295	1.07604771401413	0.439997121861861	-0.516344746749336	-0.49203082477072	-1.02439796087252	-0.48535587418901	-0.623602677991545	-0.520494899850387	-0.783855043696527	-0.441288849473159	-0.61600213360339	-0.591971946888441	-0.755477490061034	0.577852211220315	0.756262369934078	0.7738365095961	-0.906183522752104	-0.718382474360632	-0.593908655272241	0.71330010477458	0.415359216044553	-0.736477437616596	-0.480361303681986	-0.609601117386445	-0.91212552473787	1.00542072180692	-0.769743727944183	-0.818577760573599	-0.526451985722502	0.785092344261794	-0.662638696657427	0.652521860743757	0.492524529679054	1.06354412385925	-1.0350749420654
RNA Polymerase I Chain Elongation Homo sapiens R-HSA-73777	-1.14106037669938	1.36523812570061	-0.621459525899202	-1.26746288031516	-1.12186424161476	-0.424521463485129	-0.87724470606081	-0.76565161737815	-0.760391661322625	0.656757379684249	0.522474015166572	-1.43431961726686	0.822950161868793	-1.14970176533754	1.08076931337032	-1.0528333134785	1.14733721657451	-1.15933804727754	-0.822158901392276	-1.05556266687478	0.691239664795532	0.684682292299119	0.820248562188224	-0.514119416254648	-0.925880818174726	-0.47845002521407	0.59620867899098	-0.497769115243415	-0.899048582562046	-0.856152849590929	0.791947398119046	-0.833659070915291	0.516267251740592	0.68050094003993	0.739570663730421	-0.804324226772569	1.01263369318009	-0.715837619677184	1.11384629466346	0.538078350538568	0.465507426796926	-0.489068026828594	0.651098892412604	0.843041555985886	0.619971262680893	-1.00880743297759	-0.751781242741904	0.614506271707766	1.1043414156991	0.779299763944616	0.593043227213236	0.708693345176389	-0.82334569336496	0.767128893564014	-0.882101241546721	-0.612133603252925	0.978551233233394	-0.781950968093751	0.68416587378342	0.639680145100244	-0.677547928914638	-0.446862323931153	-0.635144894218431	-0.650124993491687	0.578184517254796	0.754902054751394	0.694174809978318	-0.580543349836406	-0.651045090987442	1.05984558490099	0.700027234253982	-0.701084608368816	-0.445836592041608	-1.11498068185147	-0.615987196996609	0.856518622050216	-0.823984236552671	-0.939170866413591	-0.645742971894301	-0.907855711289116	0.567909754072436	-0.871456166609364	0.660659305090894	0.687045974132041	1.09539814047801	-1.03224219301914	-0.822650645016774	-0.602969615626066	0.910100395146265	-0.704220613830356	-0.694427521595136	-0.535231599390621	-0.709484245405561	-0.893523325294265	1.00959107498685	-0.92568640832318	-0.762259975703772	-0.41686068436129	0.868654002054632	-0.594696330844533	0.830082292320115	-0.538431294708395	1.03188693868328	-1.3188897344102
