	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219
GABA synthesis, release, reuptake and degradation Homo sapiens R-HSA-888590	0.621291256620302	1	1	0.878178592548788	0.892187038832905	1	1	1	1	1	1	1	0.892256175540149	0.802833697146091	0.696535321720126	0.253765060240964	0.964272232495687	1	1	1	1	0.575310698847262	1	0.48122894401728	1	1	1	1	0.722760646108664	1	0.582485100628386	1	1	1	0.884956662637278	1	1	0.97077717410783	1	0.840097821453411	1	0.929122291590158	1	1	1	1	1	1	1	0.811520216851141	1	1	0.819499014916972	1	1	1	0.981945427808943	0.94519906323185	1	0.897260074115141	1	1	0.779008210890233
Na+/Cl- dependent neurotransmitter transporters Homo sapiens R-HSA-442660	0.635108481262327	0.394926829268293	1	1	1	1	1	1	1	1	1	1	1	0.437405452131765	0.832612712902148	0.230493017953833	0.720887266475773	0.785656192236599	1	0.397174254317112	0.786681169929901	0.092217969746674	1	1	1	0.723185863704281	1	0.471848408741613	0.633697393330421	1	0.194474470764659	1	0.825411049774041	1	1	1	0.983266760228868	1	1	1	1	0.983696529459241	1	0.271711185082948	1	0.413107024988213	1	1	0.986883579054398	0.305215293244246	1	0.0686815672789793	0.865175983436853	0.677641678915564	0.34963246104087	1	0.722001133910465	0.479034524668616	0.527860531832727	0.819244134752156	1	1	0.654183001084327
Amine compound SLC transporters Homo sapiens R-HSA-425428	0.450378282153983	0.483015141540487	1	1	1	1	1	1	1	1	1	1	0.840740044574528	0.053831832516433	1	0.0563262577302357	0.402186213209835	1	1	0.981972844314617	0.908238636363636	0.0823031880286272	1	0.415158931122774	1	0.732648096236247	1	0.798519791184828	0.547656613236381	1	0.141717530711582	1	0.297122724603641	1	0.885721430357589	0.763639554268667	1	0.763957597173145	1	1	1	0.821744920354311	1	0.643899310565977	1	0.169782803403493	1	1	0.914354354354354	0.193975903614458	0.699561403508772	0.283950617283951	0.893567885043052	0.655440414507772	0.5935007029524	0.393192488262911	0.695880916469152	0.738482280431433	0.320973013224485	0.672043010752688	1	1	0.4240625
Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds Homo sapiens R-HSA-425366	0.757451181911614	0.534212178279975	1	1	0.937968794117286	1	1	1	1	1	1	1	0.929675994108984	0.246989912137976	0.772234710643831	0.0534012450481041	0.163355115977864	0.437008970858639	1	0.818932487779099	0.677716390423573	0.38966372892958	1	0.974388600038513	0.955942773294204	0.723185863704281	1	1	1	1	0.0704682528629736	1	1	1	1	0.770552665510649	1	0.692830769230769	1	1	1	1	1	1	1	0.152525496349044	0.865378894241559	1	0.972773235128893	0.0996749729144095	0.669765940274415	0.611529629778834	0.14398063168555	0.31391525528879	1	1	0.111025697342412	0.911585705225281	0.572310405643739	1	1	1	0.226004962779156
SLC-mediated transmembrane transport Homo sapiens R-HSA-425407	0.902058235643671	0.775903614457831	1	0.941098828576142	1	1	1	1	1	1	1	1	1	0.931236406223858	0.180961658017308	0.0261666278437767	0.131883012317795	1	0.57072362623806	0.763997442091801	0.388325151356421	1	1	0.785421474605535	0.868843545202187	0.220527348006102	1	1	0.627715951245363	0.994958529842251	0.0270935960591133	1	0.571909091320093	1	1	0.837006237006237	1	0.131054131054131	1	1	1	1	1	0.887138197283125	0.797025080584266	0.413107024988213	0.608012077027873	1	1	0.0694339622641509	0.35641943344502	0.523787392259591	0.156248682824025	0.153228859111212	1	1	0.365906623235613	0.738482280431433	0.572161172161172	1	0.604540023894863	1	0.266085127443702
Transmembrane transport of small molecules Homo sapiens R-HSA-382551	0.209263854425145	1	1	1	1	1	1	1	1	1	1	1	1	0.880941824565848	0.60328317373461	0.0261666278437767	0.0795239596469105	1	0.164445888852779	1	1	1	1	0.822831656860884	0.230971128608924	1	0.824206617616609	1	0.864487697392582	1	0.455054203859938	1	1	1	1	0.801393728222996	1	1	1	1	1	0.994116315908577	1	1	0.755999264457997	0.931659313585057	1	1	1	0.140030441400304	0.811751140522384	0.901269702276708	0.124876482213439	0.241040379821205	1	1	0.319128787878788	0.980461134447321	0.822601110229976	1	1	1	0.339612768184197
Transport of inorganic cations/anions and amino acids/oligopeptides Homo sapiens R-HSA-425393	0.482349323493235	0.977257704701314	1	0.912770487361127	1	1	1	1	0.964587568203702	1	1	1	1	0.943267259056733	0.172366621067031	0.134765301807351	0.183381192977355	0.761961404618792	0.114350282485876	0.484488701646879	0.22990130499533	0.890467037767405	1	0.720383381633303	0.752317034196229	0.262857142857143	0.77584478386507	1	0.35289088863892	0.315553925165077	0.17908787541713	1	0.163432293489086	1	1	1	1	0.172203130966018	0.956521739130435	0.376271759337502	1	0.929122291590158	1	0.22704658525554	0.615802284216439	0.582680351690395	0.868300942285041	1	1	0.440836369396483	0.714112903225806	0.506516448143205	0.489667420083952	0.655440414507772	0.596722803823396	1	1	0.912609757707797	1	1	0.931075349301397	1	0.998608000968347
Amino acid transport across the plasma membrane Homo sapiens R-HSA-352230	1	1	1	1	1	1	1	1	1	1	1	1	1	0.800221636066652	0.559394552815606	0.740146418678275	0.0948956908344733	1	1	0.217872940071241	0.223640661938534	0.354097643649882	1	1	0.818756329525717	0.27479091995221	1	1	0.178270257983862	1	0.904386375878957	1	0.579925202075039	1	1	0.770552665510649	1	0.213394062078273	0.919845143915166	0.105015565548253	1	1	1	0.181555153707052	0.180456490727532	0.417848904267589	1	1	1	1	0.958696475937855	0.992815165876777	0.55300794893412	0.633744855967078	0.427323961107326	1	1	1	1	0.910507990618126	1	1	1
Amino acid and oligopeptide SLC transporters Homo sapiens R-HSA-425374	0.611150652431791	0.836264903789399	1	0.79108852843463	1	1	1	1	1	1	1	1	1	1	0.612631886031021	0.277318034306908	0.218079645539526	1	0.860544217687075	0.136660724896019	0.236227824463119	0.389443798317028	1	0.725167749775453	0.744929479343297	0.369883040935672	1	1	0.0875079264426126	0.762201784255694	0.274515122745151	1	0.272608327560994	1	1	1	1	0.213378314269148	0.854462442929514	0.376271759337502	1	1	1	0.181555153707052	0.275	0.362902848224737	1	1	1	0.888190191445243	1	0.977387331333637	0.806825002728364	0.473834967500275	0.491603053435114	1	1	1	1	1	1	1	0.952820847427554
Zinc transporters Homo sapiens R-HSA-435354	1	1	1	1	0.523400936037441	1	1	1	1	1	0.619591836734694	1	1	0.937394569844967	1	0.300598729227761	1	0.909179153027189	1	1	0.673222101024792	1	1	1	0.819967136948269	1	1	1	0.725518949392251	1	0.22649285717302	1	0.849424826110219	1	1	1	1	1	1	1	1	1	1	1	1	0.487594876660342	1	1	1	1	1	1	0.885364603357683	1	1	0.592631001037028	0.307325970209748	1	1	0.814430501930502	0.753634450380444	0.562222222222222	0.611760092799843
Metal ion SLC transporters Homo sapiens R-HSA-425410	1	1	1	1	0.860072766094933	1	1	1	1	1	0.736524609843938	1	1	0.898996886890349	0.832612712902148	0.423626107977438	1	0.870191289616715	1	0.988871224165342	0.301992250779185	0.795482383804481	1	1	0.598667413911202	1	0.77584478386507	1	0.690057029506571	1	0.404636870804841	1	0.497541789577188	1	1	1	1	0.635222381635581	1	1	1	1	1	1	1	0.530962043447123	1	1	1	1	1	1	1	1	1	0.689651355838406	0.444395604395604	1	0.709185329438494	0.540832882639265	1	1	0.805260770975057
Amino acid synthesis and interconversion (transamination) Homo sapiens R-HSA-70614	1	0.566614583333333	1	0.804686564447446	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.199556790865385	1	1	1	1	1	1	0.747705335745612	1	0.256226119780877	1	0.726778015197684	1	0.966595197468896	1	1	0.213373493975904	1	1	1	1	1	0.837395200699443	1	1	1	1	1	1	1	1	1	1	0.657498393966071	1	1	1	0.95958351041224	0.962946058091286	1	1	1	1	0.567912416807782
Transport of vitamins, nucleosides, and related molecules Homo sapiens R-HSA-425397	0.758669091141098	1	1	1	0.804756313763279	1	1	1	1	1	0.978723404255319	1	1	0.192982456140351	0.212529096245319	1	0.471495327102804	1	1	1	0.958295521799172	0.480354593944858	1	1	1	0.947471609996806	1	1	1	1	0.630922693266833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.955060728744939	1	1	1	1	1	1	0.860758513931889	0.679735310214439	0.0941088947784442	0.530034618921404	1	1	1	1	0.847826815455246	1	0.888087444643571
Disorders of transmembrane transporters Homo sapiens R-HSA-5619115	1	1	1	1	0.860072766094933	1	1	1	1	0.370695970695971	1	1	0.814619469668135	0.790625	0.428546511627907	0.0487708397653597	0.181824395699994	1	0.788119662710135	0.913653072822623	0.769757089277577	0.975687909174367	1	0.779067927605555	1	1	1	1	0.71831624500874	0.547754899528653	0.528648093171957	1	0.797465416646427	1	1	0.897424528421399	1	0.27194448014394	1	0.672653282691264	1	0.461723649212728	1	1	1	0.692874867068416	0.216160652610112	1	1	1	0.64327485380117	0.611529629778834	1	1	1	1	1	1	1	1	1	1	1
Surfactant metabolism Homo sapiens R-HSA-5683826	1	0.796120480629344	1	1	1	1	1	1	1	1	0.688147295742232	0.983246678220682	1	0.641070363321308	0.938150782361309	0.529143762548406	0.287113821138211	1	0.349662162162162	0.721577706755249	1	0.96725058661704	1	0.983647798742138	1	0.89581104020886	1	1	0.982870599529016	0.472225013998765	0.640563087868545	1	0.825411049774041	0.944042994583908	1	0.106841216216216	1	0.829730104629043	1	0.969071147220549	1	1	1	1	0.951767933872888	0.740038718252478	1	1	0.172549019607843	1	1	1	1	0.293929712460064	0.910998763366553	1	0.371724509012645	1	1	1	0.171235194585448	1	0.193582942256682
ABC transporters in lipid homeostasis Homo sapiens R-HSA-1369062	0.57497592804129	0.926712328767123	1	1	1	1	1	1	1	1	1	1	1	0.860036521983425	0.546006066734075	0.645711678832117	1	0.842018370261665	0.82150858849888	1	0.995807307264482	0.808132471095434	1	1	1	1	1	1	0.922831414567423	0.887949515905948	1	1	1	0.802204439075947	1	1	1	0.823441957648572	1	0.566287878787879	1	1	0.982944991592602	1	1	1	1	1	1	0.842473666326877	1	1	0.489667420083952	1	1	1	1	0.873560332065289	1	1	1	1	1
ABC-family proteins mediated transport Homo sapiens R-HSA-382556	0.963482665388959	1	1	1	1	1	1	1	1	1	1	1	0.973512160496133	0.551337340000918	0.468243243243243	0.534573641720587	0.884906409238727	1	0.380457629146089	0.358187824445493	0.628209786821705	0.826908136201677	1	1	1	1	1	1	0.747924292989364	1	0.504789919492059	1	0.37938664667264	1	1	1	1	0.389738120630406	1	0.563265306122449	1	0.944588251254918	1	0.887138197283125	1	0.759920090541189	1	1	1	1	1	0.681472019549175	0.985017261219793	1	1	1	0.650632251745442	1	1	1	1	1	0.799441983982251
Signaling by Retinoic Acid Homo sapiens R-HSA-5362517	0.963482665388959	1	1	1	1	1	1	1	1	1	1	1	1	0.955782821486598	1	0.937921913860487	0.367991190879474	0.312572674418605	1	0.820394356901246	1	0.867516644184326	1	1	0.534549819927971	1	1	0.573702001595199	0.725518949392251	1	0.996939306984193	0.431401320616288	1	1	1	1	1	0.944533333333333	1	1	1	0.509952128999748	1	0.887138197283125	1	0.793279555090579	1	1	0.811594202898551	1	1	0.649646931015752	1	1	1	1	0.391359888514691	1	1	0.886052843735264	1	1	0.951596990997657
RA biosynthesis pathway Homo sapiens R-HSA-5365859	1	1	1	1	1	1	1	1	1	1	1	1	1	0.649029982363316	0.84504499082127	1	0.65224665694911	0.588513676104917	1	0.67535562005088	1	0.485356969402623	1	1	1	1	1	0.462775735294118	1	1	1	1	1	1	1	1	0.677001153402538	1	1	1	1	1	1	0.893205664392105	1	1	1	1	1	1	1	1	1	1	1	1	0.948285160884879	0.888112250181216	1	1	1	1	1
The canonical retinoid cycle in rods (twilight vision) Homo sapiens R-HSA-2453902	0.779306241030488	0.927318295739349	1	1	1	1	0.832612330475862	1	0.617826617826618	1	0.815259478703776	1	0.490608808290155	0.216239316239316	0.128440366972477	0.211152882205514	1	0.842018370261665	0.966047471620227	0.458602278603092	0.902104982680522	0.383333333333333	1	0.375641508418957	0.937604171516365	1	0.766466440323844	1	0.845664635702064	1	0.460786471792614	1	0.200237435694499	1	1	0.138630136986301	1	1	1	1	1	0.929122291590158	1	1	1	0.803646844660194	1	1	1	1	1	1	1	0.993483613516726	1	0.424552213585671	1	0.347236561360039	0.882638672260455	0.912791673661239	1	1	1
Visual phototransduction Homo sapiens R-HSA-2187338	1	0.977536838992657	1	1	0.947755087196087	1	1	1	1	1	1	1	1	0.535578954499075	0.219607843137255	0.210893997445722	1	1	1	0.820394356901246	1	1	1	1	0.974902180463253	1	1	1	0.936140350877193	0.348072308430651	0.58957762472537	1	0.642373908627779	1	1	1	1	0.822652757078987	1	1	1	1	1	0.811859838274933	1	1	1	1	1	0.833549883990719	1	0.97271719038817	0.910217835022523	1	0.959535423925668	1	0.606573627233599	0.967085861139198	1	1	1	1	1
Retinoid metabolism and transport Homo sapiens R-HSA-975634	0.963482665388959	0.617188966034903	1	1	1	1	1	1	1	1	1	1	1	1	0.830687830687831	0.740146418678275	1	0.112236598890943	0.889178617992177	0.898679854497895	0.75835316935555	1	1	0.831443688586546	1	1	1	1	1	0.89095908687204	0.344406921647164	1	0.364159769701331	1	1	1	1	0.737816814489509	1	1	1	1	1	0.727881472107983	1	0.880585314868043	1	0.41238793806031	0.914354354354354	0.760821968398006	0.77718954248366	1	0.947091886608016	0.880550500454959	0.9769907716501	1	0.399638591636785	1	1	1	0.490921690921691	1	1
Metabolism of fat-soluble vitamins Homo sapiens R-HSA-6806667	1	0.655713841920739	1	1	1	1	1	1	1	1	1	1	1	0.994281654402436	1	0.708976157082749	1	0.0820762368207624	1	0.913920231189307	0.685107786750047	1	1	0.896141682479443	1	1	1	1	0.703277264471294	0.891123546530826	0.377893950709485	1	0.731729250212663	1	1	1	1	0.504429390307452	1	1	1	1	1	0.488194932195148	0.982608447325585	1	1	0.702533842415828	1	0.842473666326877	0.699561403508772	1	0.848357707983697	0.78883556690865	0.937688846379584	1	0.472953773650288	1	1	1	0.755108288053876	1	0.9605237670941
HS-GAG degradation Homo sapiens R-HSA-2024096	0.756119349651599	0.870545073375262	1	0.953501400560224	0.973689079672871	1	1	1	0.0967032967032967	1	1	1	1	1	0.857019338847739	0.94447341664822	1	0.761961404618792	0.731636784268363	0.61477562218303	0.919495972097904	0.957488031965019	1	1	1	1	0.53054999523401	1	0.75848986522339	0.2022921108742	0.73767719015166	1	0.978006772944831	1	1	1	1	0.737816814489509	1	1	1	1	1	1	1	1	1	1	0.703339191564148	1	0.381788402436556	1	0.875324675324675	0.846833578792342	1	1	0.341346478492808	1	1	1	1	1	0.799441983982251
Diseases associated with glycosaminoglycan metabolism Homo sapiens R-HSA-3560782	0.180488674870697	0.995927786073028	1	0.92935914182797	0.626754748142031	1	1	1	1	1	0.619591836734694	1	1	0.271256816753008	0.587861743626962	0.17794422497751	0.338021463919222	0.336607317550381	1	0.6296152496784	0.329382200221021	0.266315789473684	1	0.565284668493911	0.319848293299621	1	0.450942115090816	1	0.135713066588643	0.074817023583627	0.356417226581867	1	0.952580101180439	0.391353903769437	0.93924830206055	0.829508196721311	1	0.121930975394254	1	1	1	0.217578259373925	0.648233158962314	0.904688070787839	1	1	0.215083501755132	1	0.907335791946349	1	1	0.219471506739624	0.0826628728414443	0.153228859111212	0.158537859007833	1	0.0998577693492948	0.94519906323185	1	1	1	1	0.418053041512382
Defective B3GALT6 causes EDSP2 and SEMDJL1 Homo sapiens R-HSA-4420332	0.450378282153983	0.830154628604241	1	0.613369474632344	0.433384088313666	1	1	1	1	1	1	1	1	0.437650421179302	0.522717049032838	0.511244263374329	0.897034475008428	0.615192711540587	1	0.883649858109583	0.35023679417122	0.412256343058111	1	0.600474683544304	0.264575163398693	1	0.598045125223085	1	0.294020618556701	0.0818097303997521	0.343032092285824	1	0.904302883118501	0.89571676940098	0.93924830206055	1	1	0.147232947232947	1	1	1	0.348530569404356	1	0.887138197283125	1	1	0.493309404876112	1	1	1	1	0.366533864541833	0.14398063168555	0.411159263271939	0.526984424845187	1	0.204110474036986	1	1	1	1	1	0.553703703703704
Defective B4GALT7 causes EDS, progeroid type Homo sapiens R-HSA-3560783	0.450378282153983	0.830154628604241	1	0.613369474632344	0.433384088313666	1	1	1	1	1	1	1	1	0.437650421179302	0.522717049032838	0.511244263374329	0.897034475008428	0.615192711540587	1	0.883649858109583	0.35023679417122	0.412256343058111	1	0.600474683544304	0.264575163398693	1	0.598045125223085	1	0.294020618556701	0.0818097303997521	0.343032092285824	1	0.904302883118501	0.89571676940098	0.93924830206055	1	1	0.147232947232947	1	1	1	0.348530569404356	1	0.887138197283125	1	1	0.493309404876112	1	1	1	1	0.366533864541833	0.14398063168555	0.411159263271939	0.526984424845187	1	0.204110474036986	1	1	1	1	1	0.553703703703704
Defective B3GAT3 causes JDSSDHD Homo sapiens R-HSA-3560801	0.450378282153983	0.830154628604241	1	0.613369474632344	0.433384088313666	1	1	1	1	1	1	1	1	0.437650421179302	0.522717049032838	0.511244263374329	0.897034475008428	0.615192711540587	1	0.883649858109583	0.35023679417122	0.412256343058111	1	0.600474683544304	0.264575163398693	1	0.598045125223085	1	0.294020618556701	0.0818097303997521	0.343032092285824	1	0.904302883118501	0.89571676940098	0.93924830206055	1	1	0.147232947232947	1	1	1	0.348530569404356	1	0.887138197283125	1	1	0.493309404876112	1	1	1	1	0.366533864541833	0.14398063168555	0.411159263271939	0.526984424845187	1	0.204110474036986	1	1	1	1	1	0.553703703703704
A tetrasaccharide linker sequence is required for GAG synthesis Homo sapiens R-HSA-1971475	0.533622828784119	0.830154628604241	1	0.73258388690172	0.375370919881306	1	1	1	1	1	1	1	1	0.70797489178872	0.612631886031021	0.620138344906332	0.722485679173852	0.944439824439824	1	0.89299497134838	0.825526557377049	0.380701589391517	1	0.78	0.534549819927971	1	0.702554744525548	1	0.664720478762225	0.0640101201771031	0.599571047518518	1	0.904302883118501	1	0.93924830206055	1	1	0.197629230378659	1	1	1	0.201112877583466	1	0.811859838274933	1	1	0.525240871184519	1	1	1	1	0.441369230043849	0.214449346682505	0.522893481717011	0.613255328540328	1	0.192368490383771	1	1	1	1	1	0.841996830427892
Heparan sulfate/heparin (HS-GAG) metabolism Homo sapiens R-HSA-1638091	0.286072684228194	1	1	1	0.81057268722467	1	1	1	1	1	1	1	0.493543070628634	0.86214760316545	0.13739521570231	0.153158612331465	0.637028848433244	0.55290878097819	1	0.970919324577861	0.976509380910996	0.314155629139073	1	1	0.327352297592998	1	0.598045125223085	1	0.316021300374729	0.550591344223221	0.127369542066028	1	1	1	1	0.371149144254279	1	0.250123578843302	1	1	1	0.0542162220079289	1	1	1	0.331126110731374	0.679772099936301	1	0.914354354354354	1	0.724916564916565	0.441369230043849	0.558576668077303	0.230255839822024	1	0.629917843091877	0.0824834788284246	1	1	1	0.97700191760894	1	0.921915668922436
HS-GAG biosynthesis Homo sapiens R-HSA-2022928	1	0.934028179888052	1	1	1	1	1	1	0.702777777777778	1	0.976015247367877	1	0.185498089920658	0.895040225916817	0.0663245163837347	0.137800999545661	1	0.382740244112085	0.881092497944311	1	1	0.424036281179138	1	1	0.264575163398693	1	0.481904761904762	1	0.191461894586895	0.963935892887442	0.0542142857142857	1	1	1	0.93924830206055	0.22310405643739	1	0.27194448014394	1	1	1	0.874810534293293	1	0.643899310565977	1	0.180761666368675	1	1	0.589578672632364	1	0.615946439440049	1	0.657498393966071	0.362825788751715	1	0.109788070788726	0.0824834788284246	1	1	0.411586150126048	0.434894714224323	1	0.854624583988589
