	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219
epithelial tube morphogenesis (GO:0060562)	0.428330027183895	1	1	1	0.594272558063045	1	1	1	1	1	0.659704502172046	1	1	0.991080391200849	1	0.499088412813038	0.713979067667392	1	0.389598608643427	1	0.860656226163234	0.774188270901623	1	1	1	1	1	1	0.182627194822317	0.732421875	0.513886995397641	1	0.966421545947888	1	1	1	0.994679674675189	1	1	1	1	1	1	1	1	0.830617181391712	1	1	0.508832565284178	0.945584299732382	1	1	0.699318602544409	0.99045706487317	0.908066729488893	0.878767877987847	0.207792991133361	1	1	1	1	0.779648074742008	1
protein localization to microtubule organizing center (GO:1905508)	0.88664346895075	1	1	1	1	1	1	1	1	1	1	1	0.708333333333333	1	0.950651272238253	0.184000396766354	1	1	0.562763741984984	1	0.848253583176444	0.699031977950371	1	1	1	0.46906150435058	1	1	0.898113719110698	1	1	1	0.820390582102121	1	1	0.795739934796512	1	1	1	1	1	1	1	0.992165797933768	0.77122863026444	0.769088730019371	1	0.938005663430421	0.98617953119258	1	0.545841818224376	1	0.976269692629723	0.380653057003154	0.664806509250148	1	0.563481938030464	0.861561119293078	1	1	1	1	1
cellular protein complex assembly (GO:0043623)	1	1	1	0.717958941643152	1	1	1	1	1	1	1	1	1	0.949866603683202	0.625009206507376	0.433015969846838	1	1	0.9404309252218	1	1	0.148985213920279	1	1	1	0.967316371571691	1	1	1	1	0.660929416845129	1	0.987490018631887	1	1	1	0.959660626754097	0.82801885983972	1	1	1	1	1	1	1	0.385132070204822	1	1	0.690292918636606	1	1	1	1	0.820291360910882	0.770971391627606	1	0.705811138014528	1	1	1	1	1	0.80444160409011
peptidyl-threonine dephosphorylation (GO:0035970)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.828978894462349	1	1	1	1	0.834419424791361	0.283153366853807	0.48167858392373	0.915071369929141	1	1	1	0.395689719533136	1	1	1	1	0.574812107282876	1	1	1	1	1	1	0.682939400633238	1	0.886833579141271	1	1	0.940773785601372	1	0.386085582943222	1	1	1	0.895623274939447	1	1	1	0.868567682726975	0.689214422264705	1	1	1	1	1	1	1	0.88493257422728	1
chromosome organization (GO:0051276)	1	0.774196588445952	1	0.853968463222962	0.930028515025225	1	1	1	1	1	1	1	1	0.0750968820624721	0.481377755146577	0.499088412813038	0.228153250107619	1	1	1	0.949449547260765	1	1	0.503146359986981	0.974524248004911	1	1	1	0.511278195488722	1	0.0845924664822303	1	1	1	1	1	1	1	1	1	1	0.623631489553277	1	1	1	0.557851340077594	0.866570530152817	1	1	1	1	1	0.605352779265823	1	0.562735793318754	0.976144211882485	1	1	1	0.551023329039645	1	1	0.65029046474359
regulation of vacuole organization (GO:0044088)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.946141513930413	1	1	0.946921299658894	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.819667619909343	1	1	1	1	1	1	1	0.592915095585323
negative regulation of smoothened signaling pathway (GO:0045879)	1	0.879035824856258	1	1	1	1	1	1	1	0.867035878447395	1	1	1	1	1	0.734330543739168	0.713979067667392	1	0.833372869294114	0.857590309922967	0.810900405450203	1	1	0.776454386967286	1	1	1	1	1	0.452930860234231	0.658784509586877	1	0.987490018631887	1	1	0.796251607996319	1	1	1	1	1	0.706581744165959	1	1	1	1	1	1	1	1	0.742939600082457	0.830093629583859	0.937348012556926	0.659808675140873	1	1	0.912808305140238	1	1	0.69954424901621	1	0.891930251419302	0.742498820260067
negative regulation of endocytosis (GO:0045806)	0.646737361943227	1	1	1	1	1	1	1	1	0.975688992365586	1	1	1	0.380536101173981	0.94065108010164	0.293521146126552	0.51016970362028	1	1	0.847903819865209	0.203085142488039	0.885414566423374	1	0.787483198170026	1	1	1	1	0.0667926906112161	0.380309988518944	0.165037409911264	0.825332795482049	0.661762280727931	1	1	0.304753386148735	1	0.155206097800759	1	0.939216728690413	1	1	1	1	0.975378288606527	0.568390739695088	1	1	1	0.694494650086755	0.505642479419942	0.828389154704944	0.933202716966773	0.323534199544203	1	0.639987180088489	0.0896876163400684	0.941070989065082	0.677886445840472	0.761069011533695	1	1	1
regulation of anatomical structure morphogenesis (GO:0022603)	0.188948306595365	1	1	1	1	1	1	1	1	1	1	1	1	0.121585428101145	0.717837995702693	0.232965925911846	0.915672562731386	1	1	0.116964871917948	0.111926578152329	0.712645939918667	1	0.369748748799353	0.256232199992968	1	1	1	0.0334511486998233	1	0.0288200108754758	1	0.794124587069372	1	1	0.4140625	1	0.0360661984865807	1	1	1	0.765471668249446	1	1	0.274305487095566	0.307392872966643	1	1	0.905612882791271	0.228890270867883	0.0697983748831206	0.528942115768463	0.901424385661458	0.284042188303893	0.769825277194549	0.862946558234098	0.0896876163400684	0.705526127020913	1	0.147604588394062	1	0.517444807272063	0.185232647545376
positive regulation of endothelial cell migration (GO:0010595)	0.201674277016743	1	1	1	1	1	1	1	1	1	1	1	1	0.228271846967267	1	0.100540007334994	1	1	0.988387995126439	0.330842217731633	0.182981946618234	0.0948494935394968	1	0.188170741547648	0.194424064563463	0.570974195865182	1	1	0.0334511486998233	1	0.0137861431053678	1	0.620836593333245	1	1	0.145285087719298	1	0.0360661984865807	1	1	1	0.443376834456714	1	1	0.396291311499925	0.143972607703178	1	1	1	0.328254676080763	0.854116888686447	0.0518672199170125	1	0.523625429553265	0.981909157470068	1	0.0896876163400684	1	1	1	1	0.978921225967413	0.14021164021164
spermatogenesis (GO:0007283)	0.844988344988345	1	1	0.853968463222962	1	1	1	1	1	0.723025583982202	0.492656627625953	1	0.290723187642619	0.277151007801617	0.186539816772375	0.604665235292225	1	1	0.45535940382737	0.834168465412684	0.694193525075878	0.097442233302446	0.376411543287327	1	1	0.279329608938547	1	1	0.064708324176495	1	0.319200192724645	0.536585365853659	0.574413947519453	0.721677559912854	1	0.636997355860032	1	0.0360661984865807	1	1	1	0.558779821672424	1	0.687694704049844	0.975378288606527	0.132981927710843	0.800122003221833	1	1	0.923054748697294	0.839088876135442	0.0528815453384419	1	1	0.489556845102258	0.35260347129506	0.0904066593886463	1	1	0.147604588394062	1	1	0.877853867892447
actomyosin structure organization (GO:0031032)	1	1	1	0.393974960876369	1	1	1	1	1	1	1	1	1	0.973516248905722	1	0.140056022408964	0.930086557616922	1	1	0.97869547965693	1	1	1	1	1	0.390849051965717	1	1	0.776795790646206	1	0.809720589721033	1	1	1	1	0.952997205335062	0.943549295774648	0.721202051164523	1	0.887573964497042	1	1	1	1	0.890538033395176	1	1	1	0.873837631075645	0.432707084678039	1	1	0.370616656507364	0.51323258233664	1	1	0.869898002712236	0.354448107380861	1	0.975437921404744	1	0.688842550274223	1
mRNA processing (GO:0006397)	1	1	1	0.690759951430683	0.65808145310061	1	1	1	0.237072821613884	1	0.790722907907229	1	0.309941520467836	0.0417730697689082	0.333123584193305	0.0868274964660507	0.411490683229814	1	1	1	0.121968546323034	0.104228121927237	1	0.999687705547787	1	1	1	1	0.56128112047101	0.104035804020101	0.381506090808416	1	0.199346482051764	1	1	1	0.959660626754097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.722959507697698	1	1	1	1	1	1	1
positive regulation of chromosome organization (GO:2001252)	1	1	1	1	0.933545641574839	1	1	1	1	1	1	1	1	0.992367187138705	1	1	1	1	0.612788480204634	0.963566979875436	0.944923860200527	1	1	1	0.973398290994858	1	1	1	0.380465993928952	0.976138828633406	0.335025939411247	1	0.790008422122107	1	1	1	1	0.909461141413772	1	1	1	1	1	1	1	0.855900064216738	1	1	0.941750796092716	0.698767161185462	1	0.511819288743335	1	0.994037936469578	1	0.794843499197432	1	1	1	1	1	1	1
protein homooligomerization (GO:0051260)	0.352097081358785	1	1	1	1	1	1	1	1	1	1	1	1	0.409328361667094	0.654568274497728	0.624061944624119	1	1	0.651265667240108	0.740735758157361	0.156395698823196	1	1	0.927883486023021	1	1	1	1	0.0423813522050298	0.816338467537532	0.108021294461972	1	0.412280479246464	1	1	1	1	0.0763248847926267	1	1	1	1	1	1	0.832635106828655	0.606332104406968	1	1	1	1	0.668061527436527	1	1	0.560675362262664	0.111344537815126	1	1	0.0536003236245955	1	0.248304435426658	1	1	1
regulation of actin cytoskeleton reorganization (GO:2000249)	0.619598346624358	1	1	0.971728908126141	1	1	1	1	1	1	1	1	1	0.230814455662575	1	0.426662955367535	1	1	1	0.404519406421261	0.189099991080189	0.643747359526827	1	0.391432791728213	1	0.612839567080879	1	1	0.396464497332625	0.915278472176935	0.551250715065786	1	0.123880015582392	1	1	0.446520146520146	1	0.0730268959435626	1	1	1	1	1	1	1	0.945196035149045	1	1	1	1	0.237668161434978	1	0.889486040239809	0.642769974759151	0.497594547905458	0.885804478642596	1	1	1	1	1	0.790361276683465	0.97636345962692
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1	1	1	0.130106048703849	1	1	0.770348837209302	1	1	1	1	1	1	0.0417730697689082	1	0.70376983434033	1	1	0.389598608643427	0.0272196885656765	0.0133028121642922	0.649651340161255	1	0.0239377077612372	0.995024116246413	0.0817346246375918	0.867624758753791	1	0.0334511486998233	0.104035804020101	0.0776981792238001	1	0.0190900184416782	1	1	1	1	0.0493066064650574	1	0.0733178397521027	1	1	1	1	0.0827207316882833	1	0.332163009404389	1	0.187584058894316	1	0.0297869948856292	1	0.0449922749112888	0.886745191020689	0.619138925590539	1	1	0.0843846027289662	0.13168356191612	0.281557414728326	1	0.812917594654788	0.677455472714093
odontogenesis (GO:0042476)	0.576004576004576	1	1	0.903819918144611	0.909937272559931	1	1	1	1	1	0.325153374233129	1	0.932589272889195	0.311796147510673	0.80747559575079	0.0321914480077745	1	1	0.826177376991987	0.570371777132677	0.582474969114047	0.126506743048096	1	0.868271378653052	0.530766662957605	1	1	1	0.18196419828276	0.178676780446692	0.382000255134583	1	0.936764166459598	1	1	1	0.844022687609075	0.154268769670178	1	1	1	0.0841750841750842	1	1	0.574978889097392	0.442058154235145	1	1	0.76765212282434	0.569777598602432	0.954298263961514	0.177537785400364	0.542857142857143	0.0917208915962896	0.761822624694552	1	0.0896876163400684	1	1	1	1	1	0.454514018562319
positive regulation of transcription from RNA polymerase I promoter (GO:0045943)	1	1	1	0.978224993920022	1	1	1	1	1	1	1	1	0.781437938928336	0.546428264584308	0.906297017861965	0.77463858850313	0.889047087174074	1	1	0.820157437933123	1	0.976318391254873	1	1	1	1	1	1	0.836971226756482	1	0.594537976884905	1	0.746807831673991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.951607344278732	0.719167098413638	0.732434232434232	1	1	1	1	1
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	0.201674277016743	1	0.404456654456654	1	1	1	1	0.800362428269405	1	1	1	1	1	0.262147831592276	0.820226205186924	0.147321297948913	1	1	0.716916256501553	0.568487068901192	0.0657242063492064	0.0948494935394968	1	0.0471155783659488	0.193918993084776	0.442006356737122	1	1	0.0821018062397373	0.998856441937277	0.0224947052556969	0.90282131661442	0.377799474666482	1	1	0.145285087719298	1	0.0360661984865807	1	0.760088916061879	1	1	0.908818936707383	1	0.126750593097115	0.362761632935478	1	1	0.923216276477146	0.939166075996179	0.546900336521655	0.0518672199170125	0.638413927378238	0.252769264584517	0.330991412958626	1	0.123322350663614	0.605253140464408	0.993337726041438	0.590418353576248	1	0.346870482716232	0.241584852734923
regulation of striated muscle contraction (GO:0006942)	1	1	1	1	0.924541467304625	1	1	1	1	1	1	1	0.90088505949241	1	0.728160805563197	0.275198658430579	0.323980683415857	1	0.399605192811219	0.985407429809395	0.973601364423861	1	1	1	0.817084493964717	0.95630420688221	1	1	0.458749967702762	0.915371329879102	0.333214473387884	1	1	1	1	1	0.959660626754097	0.0768895981430437	1	1	1	1	1	1	0.829419751490002	0.57923487751074	1	1	0.982602686122542	0.951095640545337	1	1	0.804306469294918	0.425460489826897	1	1	0.731327339090181	0.813715455475947	1	1	1	0.803107897996293	1
protein import into mitochondrial matrix (GO:0030150)	1	1	1	1	1	1	1	1	1	1	1	1	1	0.528085689376012	1	0.406218797024203	1	1	1	0.964076001242827	1	1	1	1	1	1	1	1	1	1	0.804604786777431	1	1	1	1	0.974606351405674	1	0.668345282098352	1	0.880393099869642	1	1	1	1	0.679185946634895	1	1	1	1	0.98256608602088	1	0.534403484714044	0.538687773020198	1	1	1	1	1	1	1	1	1	1
Golgi to endosome transport (GO:0006895)	1	1	1	0.989824515817704	0.980007167529566	1	1	1	1	1	1	1	1	0.782330909892047	1	0.965156794425087	1	1	0.657863023735611	0.7820960775143	0.983131282260255	1	1	1	1	1	1	1	1	1	0.402522105589741	1	0.932247899159664	1	1	0.639859516264011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.961181591200486
phospholipid transport (GO:0015914)	1	0.897129186602871	1	0.971728908126141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.117090844821492	1	0.60642070647054	1	1	1	0.624626795310978	1	1	1	0.419623778998779	1	0.979356027216066	0.976331360946745	1	1	1	1	1	0.924733659258329	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.858299595141701	1	1	1	0.792692596009688	0.84628942411086	1	1	1	0.763035019455253	0.29419227963333
peptidyl-lysine modification (GO:0018205)	1	1	1	0.705514079454757	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.589948104027835	1	1	1	1	0.462337633101461	1	1	1	0.270197751482465	1	0.65992974729999	1	1	1	1	1	0.959660626754097	1	1	1	1	0.521617303105389	0.138453500522466	1	1	0.709644087256028	1	1	0.683835672997523	1	1	1	0.238644141061201	1	0.817398444271151	1	1	1	1	1	1	0.77508043287511	0.910250375065062
pseudouridine synthesis (GO:0001522)	1	1	1	0.886548137949172	1	1	1	1	1	1	1	1	0.705045063021717	0.332078350997767	0.411291917394129	1	1	1	1	0.841278487503012	1	0.479278221526456	1	0.940381503384184	1	1	1	1	0.921688278667684	0.707511694718951	0.188882892606584	1	1	1	1	1	1	0.839951618485801	1	1	1	1	1	1	0.898513143411103	0.747169701213819	1	1	1	1	0.922922676422993	1	0.827614730782541	1	0.963566004672897	0.949109904637224	1	0.656265477959386	0.995770214440291	1	1	1	1
cardiac myofibril assembly (GO:0055003)	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.369297281881261	0.598464317976513	1	0.641728530911458	0.849677802802803	0.804493017607772	1	0.583101070852281	0.976221640488656	0.92933759109146	0.484682213077275	1	1	0.389327125194946	0.217882836587873	0.961547955214155	1	1	1	1	1	1	0.564677573749568	1	0.63063706242117	1	0.769091238889897	1	1	0.982997214147287	0.695997800317732	0.939962985639541	1	1	1	0.867655059339663	0.867846159990415	1	0.188746438746439	0.108827781063145	0.949109904637224	0.528105370809221	0.543022895757819	0.785725474400287	0.340523137883863	1	0.981775472560735	1
