gene_id	symbol	logFC	logCPM	F	PValue	FDR	dataset	group_name	comparison
ENSG00000001629	ANKIB1	0.0287376185976457	6.23713989063419	0.0802061940180157	0.785220485649719	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000001630	CYP51A1	0.513602658764546	3.13864792030672	7.15730137717927	0.0317907270913687	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000001631	KRIT1	-0.0763521331783267	5.20884666616409	0.724744505203491	0.422789567306016	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002016	RAD52	-0.169468398874535	3.60453570591228	1.30823290933124	0.290361578617104	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002079	MYH16	0.0487861431097593	0.978639809045217	0.0218860911755386	0.886566822603152	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002330	BAD	0.0591502862132645	5.09361816445152	0.409679969849875	0.542530728978695	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002549	LAP3	0.187066382698652	6.66638506454304	1.39464613600798	0.276233370865342	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002586	CD99	0.173223963113214	5.60372176491563	2.08516274009986	0.192011838470301	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002587	HS3ST1	0.262665816690213	6.07256593819562	1.80055261119986	0.221587797097746	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002726	AOC1	0.796950604380075	1.43621770803633	1.93216902677646	0.207170960214513	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002745	WNT16	0.150338981735412	-0.560390142892287	0.0414347468226763	0.844499032855109	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002822	MAD1L1	0.104202953310611	5.33212575923324	0.609380988572112	0.46062992205401	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002834	LASP1	0.0433815965935509	7.73913296332473	0.117772310238973	0.741551288656035	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002919	SNX11	0.0167334739351094	4.10660335379472	0.0227151538572818	0.8844564766708	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000002933	TMEM176A	-0.173908069203277	0.410857287674609	0.39451072724661	0.549896523223913	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003056	M6PR	0.0985461248810612	6.30526035008784	1.2216186677398	0.305621909510223	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003096	KLHL13	0.650686239921296	2.16557946261073	0.794722706152802	0.402312996877844	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003137	CYP26B1	0.766823458950832	-0.0528150209987482	3.44817174380322	0.105739725400357	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003147	ICA1	-0.0436041419464307	5.52561474861832	0.135236989277117	0.723943426313103	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003249	DBNDD1	-0.00929300525679287	2.74602434912069	0.00215699351476751	0.964255596700103	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003393	ALS2	-0.228102139632665	5.69781505718183	7.10086522920197	0.0322812444060732	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003400	CASP10	0.0732693423071002	5.24851993053608	0.456088774854474	0.521160186445297	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003402	CFLAR	-0.0782137561683999	7.908327101162	0.647718074242927	0.447429977466873	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003436	TFPI	0.0409432293959789	3.25173847634507	0.0336483197660818	0.85966340502647	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003509	NDUFAF7	-0.00231077879003035	3.91935862510057	0.000581442557299719	0.981436179887411	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003756	RBM5	-0.0805429384308225	7.20973083536919	0.956842878846146	0.360610004391801	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003987	MTMR7	-0.0699148546179216	2.1018138534864	0.0979573111344192	0.763424738925937	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000003989	SLC7A2	0.117256936679671	4.32273313627441	0.0103413951294801	0.92185574348861	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004059	ARF5	0.0666315768646228	6.24339679160534	0.365911213968014	0.564350505701856	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004139	SARM1	0.0178482946073622	4.20510954708033	0.0193823784208463	0.893201374989772	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004142	POLDIP2	0.077803044536049	6.48713718473862	0.357237513654145	0.568890407761588	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004399	PLXND1	-0.0669740465622865	3.19566101522219	0.0688960761755601	0.800517175737376	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004455	AK2	0.0600526560700982	6.77058967676515	0.367592083367123	0.563479426941848	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004468	CD38	0.767000704374184	4.73055849673129	0.673063156674401	0.439057939520478	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004478	FKBP4	0.213142863040739	6.28303078821175	2.808219660351	0.137741995149359	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004487	KDM1A	-0.00642586754500639	6.63816146999404	0.00394042172509408	0.951704403052158	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004534	RBM6	-0.0452166739471448	6.93476616639739	0.21399871519824	0.657704053723347	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004660	CAMKK1	0.0861732524740272	3.58606709169958	0.334037901308196	0.58142026095767	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004700	RECQL	0.25774178950566	4.48136691417515	5.93725162921679	0.0450217154712782	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004766	VPS50	-0.0265252543099353	4.8488313715849	0.0787074709362209	0.787176997413427	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004777	ARHGAP33	-0.159340667294694	2.87744055277697	0.31080529753422	0.594577714422531	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004779	NDUFAB1	0.0418478200393592	5.13345649839835	0.0859597009491653	0.777889236278049	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004799	PDK4	-0.0340697283633327	2.84000879930733	0.00875310174907491	0.928084981602	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004809	SLC22A16	0.0522754801403298	3.02682076312206	0.0664817893229703	0.803954814520916	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004838	ZMYND10	0.906760704697872	6.97216902587322	0.499190207707073	0.502716198278876	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004846	ABCB5	-0.415397606120045	0.702939507490807	1.35743509684022	0.282190478365022	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004848	ARX	-0.547815971283012	-1.16916666240139	0.703974487223242	0.429203237657997	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004864	SLC25A13	0.0118335607874315	5.07883002455087	0.018845044676515	0.894681426593074	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004866	ST7	-0.117528906902638	3.71669268576382	0.740650530560482	0.417985665466426	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004897	CDC27	-0.120546597881603	5.1897906306355	1.35370283229948	0.282798355991933	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004939	SLC4A1	-1.11743803297492	-2.06998958453891	4.67331554482673	0.0674778595971278	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004961	HCCS	0.0468073274550913	3.91601501092962	0.194571075758852	0.672457714705772	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000004975	DVL2	0.00810880180690498	5.31947477369221	0.00844394784257053	0.929362242381942	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005001	PRSS22	0.0555454802043943	7.26414054184398	0.0285584844764528	0.870587916119282	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005007	UPF1	-0.0427856228856594	8.25157557226192	0.205471699515216	0.664073882400045	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005020	SKAP2	0.353414890679718	1.648422988004	2.0362009931134	0.196689793880563	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005022	SLC25A5	0.075678365986085	6.82757291659885	0.348759181089636	0.573402625903257	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005059	MCUB	-0.00743745028739424	3.32293710646549	0.00394022006794397	0.951705637015168	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005075	POLR2J	0.0763319716085705	4.37500055229706	0.423540216464658	0.535970526520486	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005100	DHX33	-0.0666002641776843	4.25753634971652	0.509584376365104	0.498450738643843	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005102	MEOX1	0.637659662047722	2.68582129927176	3.46210599352182	0.10515976100787	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005108	THSD7A	-0.108620733691608	3.95434427191384	0.0754265101256675	0.791532127359336	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005156	LIG3	0.0466826213327042	5.66465531322046	0.16530787864721	0.696474086215183	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005175	RPAP3	-0.0849551362672893	4.63938786898784	0.601153104358542	0.463551852509045	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005187	ACSM3	-0.346555618585434	2.17414752732312	2.34138487371254	0.169882778893507	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005189	REXO5	0.170472639907671	3.41947447084621	0.343232118958317	0.576385085647062	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005194	CIAPIN1	0.00131343274405993	4.88055599739342	0.00013491243804595	0.991057130782536	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005206	SPPL2B	0.0437611641482192	6.37028296707172	0.0557449289008324	0.820119928999764	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005238	FAM214B	0.0126881767605574	4.88028638009237	0.0112668017002053	0.918448593550775	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005243	COPZ2	0.0192645221682892	3.38885724247876	0.0168838036950034	0.900275215787917	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005249	PRKAR2B	0.158955083854598	6.22568058920587	0.742875990290627	0.417320797489564	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005302	MSL3	0.0516064102602179	5.07642503894958	0.161743411046811	0.699568086471052	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005339	CREBBP	-0.166714999144942	6.90608755877103	2.54311239633678	0.154858790703189	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005379	TSPOAP1	0.221342715044413	6.02941441165318	0.394530376891393	0.549886851755033	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005436	GCFC2	-0.0239753390176581	4.11607551285368	0.0456986970845664	0.836825041927502	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005448	WDR54	0.773153845603453	5.37865889336694	0.675812139655109	0.438166024313211	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005469	CROT	0.0799569760335625	6.02650005599635	0.277337488219375	0.614740811736339	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005471	ABCB4	-0.278654992169904	1.19575652184719	2.55515419593796	0.154020344715105	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005483	KMT2E	-0.0713004433132822	7.08033757236745	0.427887880508882	0.533944906060776	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005486	RHBDD2	0.0176424117666143	6.59043284803988	0.0124903378120169	0.914154550680933	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005700	IBTK	-0.10564951732072	7.2968084341921	0.634114924459792	0.452037586227044	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005801	ZNF195	-0.0461903318945101	4.56262394270327	0.206137101743001	0.663571025377839	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005810	MYCBP2	-0.0707596030789595	7.76936619841148	0.42180871044622	0.536781472119926	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005812	FBXL3	-0.0504620838480223	5.37493310572697	0.239257494392622	0.639714068788135	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005844	ITGAL	0.0955658657121623	3.7007254246957	0.455923174711506	0.521233529987134	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005882	PDK2	-0.103745900232865	3.76047241111981	0.573380065232203	0.473661161294624	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005884	ITGA3	0.15747685955887	6.89320938944241	0.418062629291775	0.538544255113804	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005889	ZFX	-0.0142393855806854	6.09536544628572	0.0187683824988065	0.894894336215737	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005893	LAMP2	0.000406815612339927	6.44025250293042	1.00273797199079e-05	0.997561880729129	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005961	ITGA2B	-0.0479238249395236	-0.86080188170639	0.0241420043982206	0.988068652332556	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000005981	ASB4	-0.275269765289131	-0.413428015132823	0.746437240454979	0.416260509163669	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006007	GDE1	0.00227595031349028	7.20634128579259	0.000273714113290899	0.987262388562006	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006015	REX1BD	0.133724124781817	4.9433980121567	2.23610468574414	0.178525677919192	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006016	CRLF1	0.0863202658341332	1.761817136283	0.0480498623079997	0.832754168312729	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006025	OSBPL7	0.157991586148658	6.26312272692302	0.347603320825987	0.574023633683634	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006042	TMEM98	0.162188252438874	4.89903276309334	0.991883674067866	0.352495311833545	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006047	YBX2	0.251469400837499	2.98230308771138	0.973003141844321	0.356831758830969	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006059	KRT33A	0.682658466455246	-0.70075265180334	1.02448881775865	0.34519711712387	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006062	MAP3K14	0.0205046170032219	3.80804409509858	0.0190084375434433	0.894229115903274	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006118	TMEM132A	0.0289845741842441	5.48794250457359	0.0205359889074532	0.890093103369817	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006125	AP2B1	0.375950008571378	7.00163419832494	0.515158134964895	0.496190988390021	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006194	ZNF263	-0.0656476778404802	5.44921458545761	0.546838175356895	0.483696683259075	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006210	CX3CL1	0.15534719231291	6.07272279195792	0.455165809323027	0.521569216641481	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006282	SPATA20	0.04824973911563	6.10110661706053	0.328671210383291	0.584403182715311	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006327	TNFRSF12A	0.367780365585407	4.25239706435679	1.13310657070487	0.322490533150405	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006377	DLX6	-0.723415110494935	-2.21663132561926	1.01158756828514	0.348056606548083	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006432	MAP3K9	-0.0355879579123473	6.29352231859057	0.0836477786988865	0.780801873001341	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006451	RALA	0.0736606475208886	4.34585940216991	0.249992283020612	0.632430781740412	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006453	BAIAP2L1	0.042575720951075	6.55090228443619	0.0712325842863181	0.797251576302089	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006459	KDM7A	0.0895129600393186	6.86025450547898	0.610484981428542	0.460240329201948	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006468	ETV1	-0.190231535507734	1.93964605973754	0.163649552414774	0.697908573934792	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006530	AGK	-0.079087944988956	4.98918730953406	0.742901691418291	0.417313129423924	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006534	ALDH3B1	0.404599623250948	7.8837430761673	1.24074776691782	0.30215055199031	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006555	TTC22	0.12387931962416	5.83795727422601	0.460678611780484	0.51913522334395	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006576	PHTF2	-0.0269734074028637	4.44428273468887	0.0868767164824452	0.776745858755861	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006606	CCL26	0.158759441721922	1.98614771020249	0.166652656925559	0.695317069782842	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006607	FARP2	-0.119869062455479	6.48318001500797	1.18598094560997	0.312250296481583	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006611	USH1C	0.963418830257216	2.35484455971816	0.414699429557119	0.540136656204296	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006625	GGCT	0.146390754610442	3.99184003650896	0.598429488523099	0.464526278180312	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006634	DBF4	-0.0727385643436417	3.34463916483063	0.237707508273917	0.640782696701194	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006638	TBXA2R	-0.353300499808228	-1.57775041245032	1.19896216532432	0.309811123203139	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006652	IFRD1	-0.00486886310329912	5.43557059281159	0.00108433314264238	0.974651415607886	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006695	COX10	0.0199434211941379	4.14424297023028	0.0306054879343793	0.866082068416119	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006704	GTF2IRD1	-0.0508085101768523	5.65579140852483	0.180015264679752	0.684110419622066	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006712	PAF1	0.0439112568050289	5.43286776147883	0.130301723201633	0.728780350103562	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006715	VPS41	-0.0271988217953435	6.27459078976646	0.0826087755921525	0.782125194815105	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006740	ARHGAP44	0.0795053558212777	4.21869739523617	0.306671422097275	0.596987675885729	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006744	ELAC2	0.0132853527793452	6.10621501948273	0.0214798542436564	0.887615841604641	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006747	SCIN	-0.0892950434731387	6.87554365972023	0.53632206797114	0.487779802148901	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006756	ARSD	0.132671197372599	7.12122012209904	1.78678453951535	0.223176852395404	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006757	PNPLA4	0.14982180974627	4.67031840457997	1.57261547572464	0.250129662907181	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006831	ADIPOR2	-0.0769125593179099	5.98344387717781	0.274018307609836	0.616826041402124	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000006837	CDKL3	-0.173539349979869	0.644616969076188	0.144976571767328	0.714688256589628	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007001	UPP2	0.2048066026213	-0.111777090069333	0.148810578226414	0.711144110410275	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007038	PRSS21	0.442033682856011	-0.940365370422956	0.493657741203088	0.505014404760899	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007047	MARK4	-0.0695109233019232	4.60297044337945	0.351870191824646	0.571738203290799	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007062	PROM1	0.249183182702804	8.28786192207087	0.174613893094134	0.688578454064105	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007080	CCDC124	0.0196647227113643	3.62121903807516	0.0132858254161578	0.91147644569061	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007129	CEACAM21	0.336175625931051	-0.505290088720237	0.481044664169134	0.510328279942003	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007168	PAFAH1B1	0.0228510647923976	7.08048414517188	0.0716402751938484	0.796687727522795	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007171	NOS2	0.21040381101354	6.8339132204597	6.23185794766996	0.0412513166767482	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007174	DNAH9	0.87986673012199	7.48934605198003	0.455285623853405	0.52151608364012	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007202	KIAA0100	0.0345319220880175	7.89178553468595	0.149610618080755	0.710411287780297	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007216	SLC13A2	0.349206391779355	2.21129495204525	1.91921706818563	0.208530192682515	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007237	GAS7	-0.0588250685153163	4.95928302842147	0.0365572080444265	0.853803463332434	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007255	TRAPPC6A	0.043958122157166	3.83254215271874	0.0971461705985877	0.76437068423391	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007264	MATK	0.00328808151208261	0.983761851862536	0.000127596582113771	0.991302969159131	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007306	CEACAM7	0.43397041164605	2.67062851174012	0.969994154789322	0.35753054810839	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007312	CD79B	-0.627941513686006	-1.8109783536185	2.25640875524585	0.176812433365328	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007314	SCN4A	0.240508817008195	-2.31323335877318	0.0948501291963909	0.767072298959105	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007341	ST7L	-0.039240824748278	3.5276761937102	0.113707620215342	0.745858973059488	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007350	TKTL1	-0.26650395144237	-2.35394707503017	0.169666489068071	0.692744003369252	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007372	PAX6	-0.0827891408122578	4.86256474755716	0.0870629642774355	0.776514446912196	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007376	RPUSD1	-0.00631065413264586	4.73991807606476	0.00201457072373424	0.965454882942234	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007384	RHBDF1	0.0532477151610586	5.57222294051562	0.0785228300339296	0.787419436702422	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007392	LUC7L	-0.16994748335522	5.5573940360863	3.64058216483637	0.0980929312377073	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007402	CACNA2D2	0.0968848790375037	2.06756380683741	0.0961444652608704	0.765544931263434	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
ENSG00000007516	BAIAP3	0.96369628863945	6.33797549458923	0.770329787541608	0.409261049770728	0.999797967610705	Adult1	Study1_NEG_F	D2vsBaseline
