	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219
Aldosterone synthesis and secretion	0.293706293706294	1	1	1	0.949612403100775	1	1	1	1	1	1	1	1	1	0.989553010571472	0.0307982401005657	0.190291262135922	1	0.417568010488364	0.937135214007782	0.743293225338265	0.933268217811421	1	0.767352480018356	0.61777445470015	0.619672131147541	1	0.712309315157416	0.651521434866	0.970531400966184	0.45855614973262	1	0.57842300539919	1	1	1	1	0.353126642143983	1	0.478204294079375	1	1	1	1	0.551729765013055	1	1	1	0.439795636564485	0.901571617189829	1	1	0.977405119152692	1	1	0.476331360946746	0.4434835076428	0.0580214575334601	1	1	0.956699062825408	1	0.285841407949377
Aldosterone-regulated sodium reabsorption	0.289577363896848	1	1	1	1	1	1	1	1	1	1	1	1	1	0.963969938107869	0.350242484665168	0.958007480448827	1	0.929055400557991	0.738756270132913	0.602749638205499	1	0.70935960591133	1	0.540411522633745	1	1	0.528024193548387	0.713090962106854	1	0.974878163045528	0.217144268774704	0.872942665943209	1	1	0.854106972301815	1	0.983922919381866	1	0.246460506706408	1	1	1	0.972212253268393	0.615395981087471	1	0.280729166666667	0.914320154291225	0.163074484944532	1	0.972376103089397	1	0.989269082810285	1	1	0.314606741573034	0.30625	1	1	0.354074668807708	1	1	0.77282301566915
Allograft rejection	0.332802716756872	0.0369718309859155	1	1	0.0647577092511013	1	1	1	1	1	1	1	0.13960113960114	1	0.169159953970081	0.425429828068772	0.451880640274027	0.869822485207101	0.0354686934491495	0.0122884012539185	0.00701871657754011	0.877198492462312	0.488169364881694	0.00793051359516616	0.0659858601728201	1	1	0.421564569536424	0.0141891891891892	0.970531400966184	0.0879832412873738	0.188727858293076	0.00804619721393579	0.277358490566038	1	1	0.555882352941176	0.0199728260869565	1	0.0902879078694818	1	0.05	0.85828025477707	0.3	0.357085020242915	1	0.147590361445783	0.234262948207171	0.2793	0.0712727272727273	0.573655103066868	1	0.0454573566701713	0.512947658402204	0.632753558770894	0.499320652173913	0.0429824561403509	0.0791142890093415	0.638809961557747	0.125641025641026	0.94102257229536	0.0224	0.0465189873417722
Alzheimer disease	0.679697351828499	1	1	0.679228936538878	1	1	1	1	1	1	1	1	0.969711047105826	0.0179585853032802	0.197802197802198	0.139327279139482	0.664419649775298	1	1	0.968880360420491	1	0.613657844990548	1	0.521683389074693	1	1	1	1	1	1	0.244460366743624	1	1	1	1	1	1	0.99687595245352	1	0.323024975881659	1	1	0.900489396411093	1	0.737313139260425	0.392077447397017	1	0.745587340231284	0.458527720516437	1	0.991255092914638	1	0.932988929889299	0.826175548589342	1	1	0.20187265917603	0.898792677247161	1	1	0.704575163398693	1	1
Amino sugar and nucleotide sugar metabolism	0.332802716756872	1	1	1	0.997992170911034	0.951637471439452	1	1	1	0.953998854743272	1	1	0.616554957029483	0.132520217420125	0.617183985605038	0.664581322320108	0.311111111111111	1	0.340641711229947	1	1	1	0.938997125519004	1	0.459375	1	1	0.425127830533236	0.101181599174028	0.807553648068669	0.158319870759289	0.447851105916202	0.916051788946123	0.70391061452514	1	0.0726284584980237	0.931630497407336	0.0773358585858586	1	1	1	0.677781013395457	1	0.578326180257511	0.96386458729555	0.181481481481481	0.371212121212121	0.374681393372982	1	0.422352081811541	0.837581630503476	1	1	0.796668004817343	1	0.3675	0.275317725752508	0.957304603151028	0.568600682593857	0.142663043478261	1	1	1
Aminoacyl-tRNA biosynthesis	1	0.945073375262054	1	0.566092230672957	1	1	1	1	1	1	1	1	1	1	0.948870074479598	0.142338416848221	0.581637596899225	1	1	0.0534752063297183	0.661438826466916	0.980343651375562	1	0.767352480018356	1	1	1	1	0.986994727592267	1	1	1	0.260488505747126	1	1	1	1	0.277970375039395	1	1	1	1	1	1	0.479620160701242	1	1	1	0.426989833575391	1	1	1	0.331603879990977	1	1	1	1	0.752582457412106	1	1	1	1	1
Amoebiasis	0.293706293706294	0.258121158911326	1	1	1	1	1	1	1	1	1	1	0.992077464788732	0.0179585853032802	0.347001223990208	0.0307982401005657	1	1	1	0.0122884012539185	0.00701871657754011	0.188461538461538	1	0.00793051359516616	0.0659858601728201	0.0416666666666667	1	1	0.0141891891891892	0.875527541792272	0.00697359994307265	0.817839805825243	0.00804619721393579	0.141823444283647	1	0.324756335282651	1	0.0199728260869565	1	0.0209461385009974	1	0.625675057208238	1	1	0.0489130434782609	0.0540441176470588	1	0.625	0.772864597638012	0.416666666666667	0.0135359116022099	0.549532710280374	0.0339393939393939	0.0409927495817066	0.0413502109704641	0.768973501414973	0.0429824561403509	0.176070336391437	0.37245696400626	0.380730380730381	1	0.0964883491959304	0.0225183823529412
Amphetamine addiction	0.735343618513324	1	1	1	1	1	1	1	1	1	0.985618501603343	1	1	0.175341574495771	0.984047856430708	0.0371352785145889	0.958007480448827	1	0.323341347383498	0.800847457627119	0.927529700076759	0.933268217811421	1	0.208681408681409	0.163333333333333	1	1	0.912164865946379	0.987058171745152	1	0.303164064620005	0.359852620087336	0.56812088715574	1	1	0.471022568960713	1	0.562645774774236	1	0.590062821245003	1	0.91835933666961	0.519205298013245	1	0.74614043474593	1	1	1	0.0539944903581267	0.999186437119463	0.886766369234636	0.739036755386565	0.374208907378817	1	1	1	0.0766623207301173	0.183389074693422	1	1	1	0.91213296398892	0.341770145310436
Amyotrophic lateral sclerosis (ALS)	0.489437428243398	1	1	1	1	1	1	1	1	1	1	1	0.916546762589928	0.342525643181436	0.430493273542601	0.395535288274265	1	1	0.156240510173094	0.976918764776134	0.898550724637681	0.944843049327354	1	0.307879952690716	0.709312745571104	1	1	1	0.286742800397219	1	0.0127543273610689	1	0.531940261044177	1	1	0.0933333333333334	0.931630497407336	0.991881918819188	1	0.664695652173913	1	0.665201126152185	1	1	0.662816710889132	0.753636810287741	1	1	0.98736738565306	1	0.853410740203193	1	0.900132113323873	0.763869784502522	1	0.903810975609756	0.045009185548071	0.296157271917547	1	0.334090909090909	1	1	0.603315752524616
Antigen processing and presentation	0.310874254536226	0.785208012326656	1	0.696484412015541	1	1	1	1	1	1	1	1	0.131016042780749	1	0.355239619621505	1	0.641787941787942	0.983277591973244	0.0354686934491495	0.0122884012539185	0.00701871657754011	0.391895494534791	0.751918158567775	0.0448264689626255	0.0675862068965517	1	1	1	0.0141891891891892	0.875527541792272	1	0.188727858293076	0.00804619721393579	0.185567010309278	1	0.590717299578059	0.671232876712329	0.0199728260869565	1	0.115620575743275	0.990566037735849	0.0494949494949495	0.519205298013245	0.3	1	1	0.310946589106293	0.835840058694057	1	0.152039007092199	0.991275525754343	1	0.067754077791719	1	1	1	0.309614418036907	0.0580214575334601	1	0.125641025641026	1	0.405983889528193	0.110647639956092
Apelin signaling pathway	0.194753577106518	0.197826086956522	1	1	1	1	1	1	1	1	1	1	0.816489477110002	1	0.948870074479598	0.0887962030778081	0.784095375343902	1	0.69038393800634	0.815552832936499	0.337577590323094	0.738181818181818	1	0.063848980955563	0.583259465619856	0.539435600578871	1	1	0.253584905660377	0.495505617977528	0.0164105235738474	1	0.62635909491625	1	1	1	1	0.0590408868182183	1	1	1	1	1	1	0.166333865814696	1	1	0.926860025220681	1	1	0.46897233201581	1	0.760205350883144	0.349154589371981	0.940781042195623	0.903810975609756	1	0.217852257181943	1	1	1	1	0.542745127892814
Apoptosis	0.688298918387414	1	1	1	0.54753036437247	1	1	1	1	1	1	1	1	0.0179585853032802	0.183549243015452	0.664581322320108	1	1	0.104784816893879	0.0292420926994231	0.00701871657754011	0.436076555023923	1	0.00793051359516616	1	1	1	1	0.0141891891891892	1	0.00697359994307265	1	0.00804619721393579	1	1	0.25	1	0.0199728260869565	1	0.161184210526316	1	1	1	1	0.433489326238861	0.138993400965232	0.701178451178451	1	1	1	0.550788606403013	1	0.196224256292906	0.962024944974321	1	0.310003183192742	0.613286264441592	0.269148611534941	1	0.129973474801061	1	0.189189189189189	0.647036144578313
Arachidonic acid metabolism	0.289577363896848	1	1	1	1	0.355932203389831	1	1	1	1	1	1	0.425493138936535	0.0244348404255319	0.190785204412719	0.172947160801412	0.854420113544201	1	0.676725636279935	0.729147312541473	0.433741213225723	0.282828282828283	0.949152542372881	0.986111111111111	0.179068905248663	1	0.855555555555556	1	0.327300150829563	1	0.0540441176470588	0.58197905381004	0.727910685805423	1	1	0.995960912052117	0.855563100203705	0.0289227742252828	1	0.403452855245684	1	0.65625	1	1	0.783817362944557	0.495078825886247	1	0.670454545454546	0.591174827778812	0.577232192007046	0.363318702859334	0.802726316641048	0.195854922279793	0.211981566820276	1	0.431030086690464	0.269415807560137	0.3632888296794	1	0.366375892149088	1	0.986766398158803	0.195297857702071
Arginine and proline metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	0.910636199948555	1	0.918790654453737	0.872745603226168	1	1	0.674474764549626	0.559577677224736	0.961358602018213	1	1	0.907198212417316	1	1	1	1	1	0.6552	0.953723322585598	0.584256621293658	0.979384035197989	1	0.909940526762957	0.991011235955056	0.987373858914505	1	0.350354969574037	1	1	0.992616433169254	1	0.715303244005642	0.941379310344828	1	1	0.339660009902624	1	1	1	0.298965425767088	0.29052119492234	1	0.978467723922269	1	0.898792677247161	1	1	1	0.676935829246391	1
Arginine biosynthesis	1	1	1	1	0.997992170911034	1	1	1	1	1	1	1	1	0.501136363636364	1	0.379120296767356	0.872745603226168	1	0.793890214797136	0.585729543213934	0.996570796460177	0.612336148584094	0.893320039880359	0.57715361025927	0.784148185483871	0.681131173463759	1	1	0.152378392905133	1	0.146745879087434	1	0.666901905434016	1	1	1	1	0.748358096817234	1	1	1	1	1	1	0.822462829611977	0.506522274181639	1	0.670454545454546	0.54308426073132	0.86940537084399	0.44954128440367	0.697895236588068	0.928158928158928	0.459898973439791	1	0.432807570977918	0.210131332082552	1	1	1	1	1	0.565775817332641
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	1	1	1	0.231313926042486	0.170731707317073	1	1	1	1	1	1	1	1	0.355985246451325	0.86660146369431	0.091588785046729	0.190291262135922	1	1	0.855516194331984	0.215942477191897	0.748188405797101	1	0.940736698091343	0.384845132743363	0.681131173463759	1	0.454073886639676	0.424911312573906	1	0.471487194000283	1	0.225071770334928	0.678787878787879	1	1	1	0.748358096817234	1	0.989519427402863	1	0.671001150747986	1	1	0.0740740740740741	0.671122182392612	0.120098039215686	0.577167019027484	0.101519337016575	1	0.904203499909796	0.40495867768595	0.570350352282598	0.277506463659868	0.140915032679739	0.881503378378378	0.496124031007752	0.843691148775895	1	0.972360028348689	1	0.635561160151324	0.285841407949377
Ascorbate and aldarate metabolism	0.673851239669421	1	1	1	1	1	1	1	1	1	1	1	0.493081761006289	1	0.946751436699314	0.184758765429171	0.245867768595041	1	0.323814962878355	0.224598930481283	0.395510835913313	0.786214689265537	0.893320039880359	0.179268292682927	0.508147075768543	1	1	1	0.172883064516129	0.875527541792272	0.832916989691906	0.957748184019371	0.011522633744856	0.894697826850298	1	0.701112877583466	1	0.0366766467065868	1	1	1	1	1	0.972212253268393	0.7100609215118	1	1	0.625	0.887877828770375	1	0.767171717171717	1	1	1	0.117131474103586	0.804292929292929	1	0.126811594202899	1	0.211004784688995	1	0.816241540864133	1
Asthma	0.495547169811321	0.0990165701198976	1	0.925984251968504	0.121447455386649	1	1	1	1	1	0.972805294178472	1	0.484993614303959	0.711146225841741	0.138941398865784	0.773015813394433	0.747242614462531	1	0.0354686934491495	0.0220002244920867	0.0611677479147359	0.95664816283373	0.68559670781893	0.00793051359516616	0.527985633043999	1	0.638675213675214	0.425127830533236	0.0141891891891892	0.320261437908497	0.0375444677551765	0.193783068783069	0.00804619721393579	0.155555555555556	1	1	1	0.0199728260869565	1	0.336239103362391	1	0.161627267729522	1	0.418973941368078	0.166333865814696	0.392077447397017	0.486030748884113	0.767263178369967	0.439795636564485	1	0.150605109816226	1	0.103147554129912	0.277506463659868	0.978569343065693	0.958695652173913	0.348790955720716	0.605913978494624	0.522292263610315	0.539647577092511	0.704575163398693	0.309902912621359	0.456263086587018
Autoimmune thyroid disease	0.367041198501873	0.0584376863446631	1	1	0.170731707317073	1	1	1	1	1	1	1	0.199186991869919	1	0.376836804760815	1	0.641787941787942	1	0.0354686934491495	0.0122884012539185	0.00701871657754011	0.980343651375562	0.810323227261338	0.00793051359516616	0.0659858601728201	1	1	0.929415522197381	0.0141891891891892	0.468518852606892	0.0479608482871126	0.188727858293076	0.00804619721393579	0.303875968992248	1	0.995960912052117	0.763602746962493	0.0199728260869565	1	0.116894382997181	1	0.0494949494949495	0.85828025477707	0.3	0.105300859598854	0.426219322771047	0.569377990430622	0.312149249203701	0.163074484944532	0.718119527978683	0.388932161269983	0.57490494296578	0.0213252094440213	0.821556886227545	0.998321779227705	0.982326015088582	0.451490514905149	0.230182031708749	0.217626648160999	0.125641025641026	0.956699062825408	0.0588588588588589	0.0937836436859524
Autophagy	0.39945652173913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.752784730913642	1	1	0.0520169851380042	0.470233403022929	1	0.383426966292135	1	1	0.40774068698597	1	1	1	0.494875256237188	1	0.946077915240853	1	0.734520057916702	1	1	1	1	0.141789245237521	1	1	1	1	1	1	1	1	1	0.822445285502715	0.962876917864576	1	1	1	0.981622242491808	1	0.950226244343891	0.597244303126656	0.601171112556929	1	1	0.972360028348689	1	1	1
Axon guidance	0.194960212201592	0.379370629370629	1	1	1	1	1	1	1	1	1	1	0.299236641221374	0.830173457039129	0.292130365659777	0.020617110799439	0.964386129334583	1	1	1	1	0.540126361070036	1	1	0.0659858601728201	1	1	1	0.0301435406698565	1	0.0879832412873738	0.805498281786941	0.961758589278655	1	1	0.0726284584980237	1	0.229723394280356	1	0.478204294079375	1	0.161627267729522	1	1	0.856228373702422	0.726309121621622	1	0.590670859538784	0.54308426073132	0.930213903743315	1	0.697895236588068	1	0.119784876140808	1	0.138157894736842	0.0429824561403509	1	1	0.375	1	0.742424242424242	0.170520741394528
B cell receptor signaling pathway	1	0.730862031147181	1	0.266304347826087	0.0647577092511013	1	1	1	1	1	0.985618501603343	1	0.83381189983054	0.0422823859346349	1	0.267641379310345	0.866847505602076	1	0.0354686934491495	0.0122884012539185	0.00701871657754011	0.1225	1	0.0314465408805032	1	0.543103448275862	0.60271107020333	0.557090113496513	0.0141891891891892	1	0.00697359994307265	0.188727858293076	0.00804619721393579	0.894697826850298	1	1	1	0.0199728260869565	1	0.0209461385009974	1	0.934052180610379	1	1	0.166333865814696	0.0717073170731707	1	1	0.138788355625492	1	0.04144814752157	1	0.103147554129912	0.821556886227545	1	0.310003183192742	1	0.0144414972001179	1	0.125641025641026	1	0.191394922175534	1
Bacterial invasion of epithelial cells	0.962070504239179	1	1	1	1	1	1	1	1	1	1	1	0.605818181818182	0.355985246451325	0.946751436699314	0.0997286295793759	1	1	0.599404318689501	0.976918764776134	0.576415722851432	0.696727697701597	1	1	0.0725657164013328	1	1	1	0.0783658040127944	1	0.0908026303936582	1	0.714631864677105	1	1	0.0726284584980237	0.826340092350934	0.0885299753627156	1	0.478204294079375	1	0.263160839160839	1	1	1	0.747245179063361	1	0.425101214574899	0.978831025683613	0.883391455972101	0.836161879895561	1	1	0.94252170722759	1	0.12039312039312	0.0429824561403509	0.883584905660377	0.975245499181669	0.332810867293626	1	1	0.355266235284946
Basal cell carcinoma	0.438805970149254	0.732000189098473	1	1	0.983135864395053	1	1	1	1	1	0.985618501603343	1	0.679078882900539	0.893253588516746	0.183549243015452	0.0880444547965261	0.295637376237624	1	0.827653213751869	0.674474764549626	1	0.933268217811421	1	1	0.318060328369607	1	0.638675213675214	1	0.133355614973262	0.348091274397245	0.485734664764622	0.516046966731898	0.767690100430416	0.894697826850298	1	0.130042462845011	0.671232876712329	0.241749449963331	1	0.881359011627907	1	0.472883979241905	1	1	0.96386458729555	1	1	0.455650929899857	0.458527720516437	0.783897673031026	0.624793388429752	0.139750445632799	0.202289360105085	0.349154589371981	1	0.775233644859813	0.0429824561403509	1	0.57691835983811	1	1	0.986766398158803	0.553239112995078
Basal transcription factors	0.958300550747443	0.730862031147181	1	0.994989451476793	0.685533763327629	1	1	1	1	1	1	1	1	1	0.743896441772293	1	0.434161949298548	1	1	0.999563318777293	1	1	1	1	1	1	1	0.912164865946379	1	1	0.869760479041916	1	1	1	1	1	1	1	1	1	1	1	1	1	0.468791163080905	0.9457373706864	1	1	0.837642995898985	1	1	1	1	1	1	1	1	0.895421141888072	1	0.827103930552206	1	1	1
Base excision repair	1	0.785208012326656	1	0.327272727272727	1	1	1	1	1	1	0.828031809145129	1	1	0.507498111986191	0.138941398865784	0.960094050029391	0.544322508398656	1	1	0.241115363586659	0.687845303867403	1	1	1	1	0.519152404237979	1	1	1	1	0.318070175438597	1	0.170792079207921	1	1	0.475073313782991	0.671232876712329	0.601496197509093	1	0.679057634303416	1	0.520327669902913	1	1	0.124171539961014	1	0.756432246998285	1	1	1	1	1	0.130702973048069	0.872159090909091	1	0.443970686209194	1	0.225344915687276	1	0.943804108396086	1	1	1
Bile secretion	0.924528301886792	1	1	1	1	1	1	1	1	1	1	1	0.868794326241135	0.500779403111418	0.531829268292683	0.0622222222222222	0.872745603226168	1	0.352137980596479	0.722152576058707	0.666644758462044	0.6278045104064	1	0.971393791844188	1	0.744877726371447	1	0.557090113496513	0.813927171321182	0.970531400966184	0.960503027480205	1	0.62855622089155	1	1	0.834296138643965	1	0.12095957464765	1	1	1	0.91835933666961	0.992616433169254	1	0.534945164506481	0.645502645502645	1	0.983342501925404	0.863334214601352	0.499165971643036	0.963783298413649	1	0.989269082810285	1	0.815261044176707	0.604692701144759	0.850919793966152	0.379838097647356	0.524064171122995	1	1	0.91213296398892	0.19014272970562
Biosynthesis of unsaturated fatty acids	0.977694117647059	1	1	1	1	1	1	1	1	1	1	1	0.425493138936535	0.232140171454354	0.410785091197462	0.912196356275304	1	1	0.368084880636605	0.674474764549626	0.537845117845118	0.995118466484105	1	0.649084778420039	0.788450821955977	1	1	1	1	0.834264432029795	0.135664280346478	1	0.68962962962963	1	1	1	0.826340092350934	0.833722798305827	1	1	0.990566037735849	0.506896551724138	1	1	0.456297252443297	0.301724137931034	1	0.877741184030846	0.921451787648971	1	0.968371837183718	1	0.699911417634218	0.167631578947368	0.812396494296719	0.464769647696477	0.291517933027367	1	0.547661870503597	1	0.869315342328836	0.175620683218219	0.874165131914705
Bladder cancer	0.213436086446641	0.237520918691211	1	1	0.245	1	1	1	1	1	1	1	0.266787658802178	0.0244348404255319	0.197802197802198	0.265559440559441	0.451880640274027	1	1	0.0362437205288624	0.0238249594813614	0.0936305732484077	1	0.413682678311499	0.0783623860546938	0.697131543809568	1	0.528024193548387	0.0247474747474747	1	0.00697359994307265	0.933932193567082	0.666844246416118	1	1	0.424089433826181	1	0.0199728260869565	1	0.679057634303416	1	0.0756562017498713	1	1	0.7100609215118	0.0757292807006246	0.223178137651822	0.670454545454546	0.29033264033264	0.0594900849858357	0.489391304347826	0.0743174924165824	0.270145631067961	0.669376466644318	0.984519104084322	1	0.0429824561403509	0.861405835543767	1	0.125641025641026	1	0.405983889528193	0.195297857702071
Breast cancer	0.194753577106518	0.0769230769230769	1	1	1	1	1	1	1	1	1	1	0.620253164556962	0.404558404558405	0.169159953970081	0.0879910213243547	1	1	0.169896870554765	0.668112798264642	1	0.300728807057921	0.959888059701492	1	0.0675862068965517	1	0.179706601466993	1	0.0288263555250515	0.519434628975265	0.0433609132339277	0.332803271240345	0.498562264985623	1	1	0.0893209782773811	0.826340092350934	0.141789245237521	1	0.873335681578021	1	0.0624734381640459	1	1	1	0.422460484138388	1	0.763696473551637	0.981310001215215	0.561872909698997	1	0.0998980632008155	0.537070866141732	0.692606107163434	1	0.310003183192742	0.0429824561403509	1	1	1	0.71831163907494	1	0.0922787193973635
