	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219
Aryl Hydrocarbon Receptor Pathway WP2873	1	0.883637557120856	1	0.89567799823076	0.214067278287462	1	1	1	1	1	0.899689143950263	1	1	0.78196688609615	0.958191850594228	0.978639530619729	1	1	0.313037495700034	0.0230634904945471	0.00737168011120706	0.994638069705094	1	0.33851976450799	0.784727986116351	0.914760914760915	0.421619017025377	0.876600749194181	0.646110861647458	0.118510158013544	0.423145870679952	0.55129686023312	0.735186859993582	1	1	1	0.633652822151225	0.880719615896338	1	0.244534595447374	1	1	1	1	0.980285465542522	1	0.392125480153649	0.870028409090909	0.243647754959972	0.923420376133135	0.512381353337416	0.848617733384378	0.0142857142857143	1	1	0.216584158415842	0.877654906090925	0.998342079841257	0.784387550200803	0.48928238583411	1	0.162207710132715	0.988359684118932
Aryl Hydrocarbon Receptor WP2586	1	0.749785775492716	1	0.906118705248831	0.226449275362319	1	1	1	0.731452455590387	1	0.454545454545455	1	0.690690690690691	0.470734199386951	0.928861499002565	1	1	1	0.987694831829368	0.169369910559338	0.086349057951255	0.0878624325342036	0.408742075408742	0.0441919191919192	0.0725940265486726	0.728728728728729	1	0.257352941176471	0.428382774503173	0.0672043010752688	0.012190025076623	0.221483942414175	0.350762527233115	1	1	0.306010928961749	1	0.0838323353293413	1	0.345167652859961	1	0.141930251419302	1	0.163170163170163	0.802498418722328	0.0837320574162679	0.419065162330186	1	0.426477439701824	0.923420376133135	0.887432043492165	0.198450198450198	0.0386345448022739	0.648148148148148	1	1	0.294365012615643	1	0.897886342089119	0.283011239589229	0.735004593778711	0.254737334615685	0.395212285456188
Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	1	0.883637557120856	1	1	1	1	0.619249823071479	1	0.749747983870968	1	1	1	0.984195402298851	0.377191707836869	0.507434505546377	0.553072273986401	0.442708333333333	1	0.266383592373017	0.792274575460416	0.851766886027339	0.199903343438337	1	0.418685121107266	0.237771739130435	0.827371695178849	1	1	0.428382774503173	1	0.0336959661114855	1	0.971448661251226	1	1	0.665894614939201	0.601503759398496	0.574173892664636	1	0.873866186277299	1	1	1	1	0.33356276804151	0.96575306294888	0.796676911256243	1	1	0.616987179487179	0.834931877428557	0.325	0.824632726600758	0.813226810731618	1	0.590062111801242	0.095036385358966	1	0.851145526686292	1	0.303030303030303	1	0.656911581569116
BDNF-TrkB Signaling WP3676	1	1	1	1	1	1	1	1	1	1	1	1	1	0.98407238465565	0.912450912450913	0.645835896174191	1	1	0.358056265984655	0.972597949907065	1	0.316666666666667	1	1	0.585924924344859	0.903529939951737	1	1	1	1	0.161349806380232	1	0.862068965517241	1	1	1	1	0.533244459256791	1	1	1	0.901681898772616	1	1	0.794700904962593	1	1	1	1	1	0.390496234500596	0.941665647548001	1	1	1	1	0.916208562385474	0.941952506596306	1	1	0.938582103152907	1	0.42288917887004
BMP Signaling Pathway in Eyelid Development WP3927	0.713293917405715	1	1	0.801520945405837	1	1	1	1	0.897511350260636	1	0.268954918032787	1	1	0.857843137254902	0.97690282875468	0.314931822451623	0.775341837903903	1	1	0.190851587573614	1	0.895572828658331	1	1	0.715488215488216	1	1	0.80609837084764	0.285179829695426	0.99887676508344	0.161349806380232	1	0.61353829557713	1	1	0.931118780557952	1	0.468799243618027	1	0.470106075216972	1	1	1	1	0.682967387246751	0.562402496099844	0.427086886923662	1	0.346896191966614	0.923420376133135	1	0.47438330170778	0.870613617615331	0.609951845906902	1	1	0.122239900655827	0.859970424297577	0.851145526686292	0.748749992158044	0.689418231791113	1	0.701566287525639
B Cell Receptor Signaling Pathway WP23	1	0.375251284342193	1	0.426876593857412	0.11830985915493	1	1	1	1	1	1	1	0.889328063241107	0.0409500409500409	1	0.822481664421494	1	1	0.0571428571428571	0.0139508928571429	0.00737168011120706	0.0878624325342036	1	0.0131480090157776	1	0.597993827160494	0.223214285714286	0.641697223677318	0.0188323917137476	0.867873303167421	0.00822368421052632	0.191570881226054	0.0129284869976359	0.939542483660131	1	1	0.982504243373809	0.0170283156563199	1	0.0291084497671324	1	0.616221291912829	1	0.557380312531104	0.0955109837631328	0.120822977078155	1	1	0.426477439701824	1	0.0543478260869565	1	0.0518979833926453	1	0.315178238728108	0.265151515151515	0.689447236180905	0.0709939148073022	1	0.130645763344532	1	0.157437812064235	1
Bladder Cancer WP2828	0.255102040816327	0.277282630223807	1	1	0.676271186440678	1	1	1	1	1	1	1	0.398860398860399	0.126646403242148	0.315405046480744	0.250038825904644	0.541795665634675	1	0.863924050632911	0.0563777307963354	0.0308641975308642	0.116718541574033	1	0.407705489342858	0.167474799030241	0.600116245277536	1	1	0.0341663412729403	1	0.00822368421052632	1	0.46945871057694	1	1	0.545977011494253	1	0.0170283156563199	1	0.609488550665021	1	0.101273148148148	0.963114754098361	1	0.874896461957165	0.0837320574162679	0.240384615384615	0.847720780027326	0.407247340425532	0.117096018735363	0.611651627430223	0.452196382428941	0.197562670063104	0.943195518048365	1	1	0.101788570597644	0.860606060606061	1	0.36525974025974	1	0.370423520548191	0.315849468834603
Blood Clotting Cascade WP272	1	0.957009259897521	1	0.931054239877769	1	1	1	1	1	1	1	1	0.398860398860399	0.183139534883721	0.355113636363636	0.0467836257309941	1	1	0.881814017407238	0.425073737280957	0.450746193277948	0.910840723173163	1	0.854558311430134	0.333611342785655	0.396494156928214	1	1	0.115131578947368	0.99887676508344	0.0663280776228017	1	0.639631975296972	1	1	0.931118780557952	1	0.424283159499262	1	0.425129900803023	1	0.406087906087906	1	1	0.703003120124805	0.488915882174309	1	0.366327751196172	1	0.67157712305026	0.520178745985198	0.848617733384378	0.86509486134781	0.830479452054794	0.733474983263964	0.412411626080126	1	1	1	0.537532851511169	1	0.545439632545932	0.156494522691706
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380	0.385462555066079	1	1	1	1	1	1	1	1	1	1	1	1	0.236148026988346	0.650179960524788	0.0568551007147498	1	1	0.229677631039291	0.253158951346245	0.0154284706712119	0.348237796666867	1	0.407705489342858	0.107980255039079	0.342487373737374	1	1	0.0188323917137476	1	0.014957264957265	0.780379041248607	0.0817700817700818	1	1	0.104042806183115	1	0.0183765620077707	1	0.693244021895707	1	0.782520325203252	1	1	0.937512779618043	0.211352657004831	0.819288389513109	1	0.61887072808321	1	0.336062259955529	0.529912146144192	0.52309888688126	1	1	0.190631808278867	0.0914315569487983	0.969034608378871	1	0.21021021021021	1	0.457003287351378	0.312128418549346
Breast cancer pathway WP4262	0.113341968911917	0.273571079628725	1	0.906118705248831	1	1	1	1	1	1	1	1	0.706140350877193	0.305832665841404	0.21124104111656	0.128464881371858	1	1	0.229677631039291	0.771446531872399	1	0.316666666666667	0.921052631578947	1	0.0479714912280702	0.983272133822929	0.178117048346056	1	0.0244798041615667	1	0.0222895863052782	0.361197110423117	0.745738636363636	1	1	0.104042806183115	1	0.0931749359422315	1	0.960678269355888	1	0.0897781197896627	1	1	1	0.200446105618519	1	0.825499511439065	1	0.383491599707816	0.994787693872362	0.0354609929078014	0.591487947505003	0.784964239943776	1	0.190631808278867	0.054945054945055	1	1	1	0.938582103152907	1	0.127923976608187
Calcium Regulation in the Cardiac Cell WP536	1	1	1	1	0.848207416525619	1	1	1	1	1	1	1	1	0.422248107163658	0.812716372540741	0.0467836257309941	0.193477059148701	1	0.874143339527263	0.4	0.174927113702624	0.377736663583102	1	0.407705489342858	0.294525294525295	0.655422188121773	1	0.492803504380476	0.0244798041615667	1	0.109111627106983	1	0.102211838797329	1	1	0.905692926969523	0.961447380884721	0.857404567143831	1	0.792464114832536	1	1	1	1	0.100234313980734	0.91495167472088	1	1	0.924117476851852	1	0.347392559296316	0.789385503660171	0.583255875713717	0.379918588873813	0.380398029175925	0.795781893004115	0.519391208353693	0.554261760596181	1	1	1	0.847457627118644	0.304818535369461
Cannabinoid receptor signaling WP3869	0.815497546290569	1	1	0.726527570789866	1	1	1	1	0.739837398373984	1	0.502152080344333	1	1	0.645841571108475	0.489570552147239	1	1	1	0.625190297371359	0.725806451612903	0.944268091774822	0.507160743929546	0.801329394387001	0.0963157213157213	0.304599451720987	0.876460767946578	1	0.436576472845903	1	0.158487575706119	0.235690235690236	0.444444444444444	0.862068965517241	1	1	0.817745636603852	1	0.856104549584178	1	0.54858934169279	1	1	1	1	1	0.536777210884354	1	1	0.943599698048097	0.982960445577268	1	1	0.193487494100991	1	0.571095571095571	0.94095109308091	0.72262859839547	0.928945835760046	1	0.751106894370651	0.683544303797468	1	0.532810517818014
Canonical  and Non-canonical Notch signaling WP3845	1	1	1	0.342130987292278	0.368348352298888	1	1	1	1	1	1	1	1	1	0.7875	0.957063274638205	0.791985993657505	1	1	0.972597949907065	0.591322055137845	0.765869410976799	1	1	0.795290229291469	1	1	1	0.397320921784539	0.576587262363678	0.970800873170048	0.918261562998405	0.829145728643216	1	1	1	1	0.68867745818744	1	1	1	1	0.963114754098361	1	1	1	0.419065162330186	1	1	1	0.86231884057971	0.538025889967637	0.993101731220783	0.106593573930257	0.683464566929134	0.388888888888889	0.143222506393862	0.941952506596306	0.326899128268991	1	0.827586206896552	1	0.875562089242477
Canonical and Non-Canonical TGF-B signaling WP3874	0.385462555066079	1	1	0.530695722698262	1	1	1	1	1	1	1	1	1	1	1	0.799086757990868	1	1	0.329623287671233	0.0830777096114519	0.0961915979583824	0.497054491899853	1	1	0.237771739130435	0.52710843373494	1	0.485173577627772	0.0679227973607142	0.70388814403371	0.210365853658537	1	0.274895961549733	1	1	0.886236209079399	1	0.0180156993951872	1	1	1	1	1	1	1	0.191326530612245	1	1	0.839846428081722	0.322949730567653	1	0.621236905300526	1	1	1	1	0.122239900655827	1	1	0.620113835182601	0.938582103152907	1	0.843590831918506
Cardiac Hypertrophic Response WP2795	1	1	1	1	1	1	1	1	1	1	1	1	1	0.301559949210956	1	0.538028131844932	1	1	0.268932874354561	0.564793577981651	0.314889788573999	0.529515729939908	1	0.786544999105386	0.927272727272727	1	1	1	0.347627950455714	1	0.307083782811938	1	0.30773634867244	1	1	0.97931971535822	1	0.0877101388743866	1	0.703814759287023	1	1	1	1	0.973301487985109	1	1	1	1	1	0.915269946705801	0.954103267647793	1	1	1	1	0.371182126696833	1	0.963823757941405	0.579159212880143	1	0.370423520548191	0.439870863599677
Cardiac Progenitor Differentiation WP2406	1	1	1	0.969765383480637	0.240535452834135	1	1	1	1	1	1	1	0.949041608228144	0.36038176705873	0.237449118046133	0.0320953690967446	0.896806559499407	1	0.84896870783268	0.474285839179944	0.673682140047207	0.265923768519691	1	0.495696400625978	0.593977287227255	0.268313458262351	1	1	0.0343980343980344	0.0971952235490142	0.012190025076623	0.92487174081102	0.740236273288524	1	1	0.780154407097412	1	0.0558710177647032	1	0.824265064154621	1	0.0551963412710929	1	1	0.0298380221653879	0.266410912190963	1	1	0.752786885245902	0.270672218917311	0.577664209115281	0.0354609929078014	0.389688550077737	1	0.546817183333529	0.705711647539902	0.0812724950655985	0.928945835760046	0.743556773075418	0.715047077633683	0.938015393073117	0.370423520548191	0.0980209111277072
Cell Cycle WP179	1	0.743870198538178	1	0.693406100478469	1	1	1	1	0.731452455590387	1	0.454545454545455	1	0.218476903870162	0.0236742424242424	0.142045454545455	0.132559020325716	0.193477059148701	0.586392773892774	0.245614035087719	1	0.0585690038488203	0.348237796666867	1	0.448225393340651	0.0580046403712297	1	1	0.537197544239798	0.0244798041615667	0.677830940988836	0.00822368421052632	1	0.536005593101841	1	1	0.490763136677534	1	1	0.945945945945946	1	1	0.0551963412710929	0.134099616858238	0.684641818662437	1	0.0837320574162679	0.32877570191003	1	0.312135556012897	1	1	1	0.0815850815850816	1	0.0414299242424242	0.190631808278867	0.054945054945055	1	0.16373502994012	0.141414141414141	1	1	0.0607638888888889
